Country,Week,Age_group,Alpha,Beta,Delta,Omicron,Other_variants,Total
BRA,202022,20 – 30,0,0,0,0,7,7
BRA,202022,30 – 40,0,0,0,0,18,18
BRA,202022,40 – 50,0,0,0,0,14,14
BRA,202022,5 – 10,0,0,0,0,1,1
BRA,202022,50 – 60,0,0,0,0,8,8
BRA,202022,60 – 70,0,0,0,0,7,7
BRA,202022,70 – 80,0,0,0,0,5,5
BRA,202022,< 1,0,0,0,0,1,1
BRA,202022,>= 80,0,0,0,0,3,3
BRA,202023,10 – 20,0,0,0,0,1,1
BRA,202023,20 – 30,0,0,0,0,15,15
BRA,202023,30 – 40,0,0,0,0,26,26
BRA,202023,40 – 50,0,0,0,0,16,16
BRA,202023,50 – 60,0,0,0,0,17,17
BRA,202023,60 – 70,0,0,0,0,14,14
BRA,202023,70 – 80,0,0,0,0,7,7
BRA,202023,>= 80,0,0,0,0,9,9
BRA,202024,10 – 20,0,0,0,0,2,2
BRA,202024,20 – 30,0,0,0,0,12,12
BRA,202024,30 – 40,0,0,0,0,14,14
BRA,202024,40 – 50,0,0,0,0,12,12
BRA,202024,50 – 60,0,0,0,0,3,3
BRA,202024,60 – 70,0,0,0,0,8,8
BRA,202024,70 – 80,0,0,0,0,7,7
BRA,202024,>= 80,0,0,0,0,6,6
BRA,202025,1 – 5,0,0,0,0,2,2
BRA,202025,10 – 20,0,0,0,0,3,3
BRA,202025,20 – 30,0,0,0,0,15,15
BRA,202025,30 – 40,0,0,0,0,14,14
BRA,202025,40 – 50,0,0,0,0,9,9
BRA,202025,5 – 10,0,0,0,0,2,2
BRA,202025,50 – 60,0,0,0,0,11,11
BRA,202025,60 – 70,0,0,0,0,12,12
BRA,202025,70 – 80,0,0,0,0,9,9
BRA,202025,>= 80,0,0,0,0,7,7
BRA,202026,1 – 5,0,0,0,0,1,1
BRA,202026,10 – 20,0,0,0,0,1,1
BRA,202026,20 – 30,0,0,0,0,12,12
BRA,202026,30 – 40,0,0,0,0,24,24
BRA,202026,40 – 50,0,0,0,0,13,13
BRA,202026,50 – 60,0,0,0,0,14,14
BRA,202026,60 – 70,0,0,0,0,12,12
BRA,202026,70 – 80,0,0,0,0,7,7
BRA,202026,>= 80,0,0,0,0,8,8
BRA,202027,1 – 5,0,0,0,0,1,1
BRA,202027,10 – 20,0,0,0,0,4,4
BRA,202027,20 – 30,0,0,0,0,18,18
BRA,202027,30 – 40,0,0,0,0,33,33
BRA,202027,40 – 50,0,0,0,0,40,40
BRA,202027,5 – 10,0,0,0,0,4,4
BRA,202027,50 – 60,0,0,0,0,27,27
BRA,202027,60 – 70,0,0,0,0,16,16
BRA,202027,70 – 80,0,0,0,0,6,6
BRA,202027,>= 80,0,0,0,0,6,6
BRA,202028,1 – 5,0,0,0,0,1,1
BRA,202028,10 – 20,0,0,0,0,1,1
BRA,202028,20 – 30,0,0,0,0,5,5
BRA,202028,30 – 40,0,0,0,0,15,15
BRA,202028,40 – 50,0,0,0,0,10,10
BRA,202028,50 – 60,0,0,0,0,12,12
BRA,202028,60 – 70,0,0,0,0,13,13
BRA,202028,70 – 80,0,0,0,0,10,10
BRA,202028,>= 80,0,0,0,0,10,10
BRA,202029,1 – 5,0,0,0,0,1,1
BRA,202029,10 – 20,0,0,0,0,4,4
BRA,202029,20 – 30,0,0,0,0,6,6
BRA,202029,30 – 40,0,0,0,0,10,10
BRA,202029,40 – 50,0,0,0,0,11,11
BRA,202029,5 – 10,0,0,0,0,4,4
BRA,202029,50 – 60,0,0,0,0,5,5
BRA,202029,60 – 70,0,0,0,0,6,6
BRA,202029,70 – 80,0,0,0,0,7,7
BRA,202029,>= 80,0,0,0,0,6,6
BRA,202030,1 – 5,0,0,0,0,1,1
BRA,202030,10 – 20,0,0,0,0,5,5
BRA,202030,20 – 30,0,0,0,0,9,9
BRA,202030,30 – 40,0,0,0,0,13,13
BRA,202030,40 – 50,0,0,0,0,14,14
BRA,202030,5 – 10,0,0,0,0,2,2
BRA,202030,50 – 60,0,0,0,0,10,10
BRA,202030,60 – 70,0,0,0,0,11,11
BRA,202030,70 – 80,0,0,0,0,6,6
BRA,202030,>= 80,0,0,0,0,5,5
BRA,202031,1 – 5,0,0,0,0,1,1
BRA,202031,10 – 20,0,0,0,0,2,2
BRA,202031,20 – 30,0,0,0,0,12,12
BRA,202031,30 – 40,0,0,0,0,24,24
BRA,202031,40 – 50,0,0,0,0,25,25
BRA,202031,5 – 10,0,0,0,0,2,2
BRA,202031,50 – 60,0,0,0,0,16,16
BRA,202031,60 – 70,0,0,0,0,9,9
BRA,202031,70 – 80,0,0,0,0,11,11
BRA,202031,>= 80,0,0,0,0,7,7
BRA,202032,1 – 5,0,0,0,0,3,3
BRA,202032,10 – 20,0,0,0,0,4,4
BRA,202032,20 – 30,0,0,0,0,11,11
BRA,202032,30 – 40,0,0,0,0,22,22
BRA,202032,40 – 50,0,0,0,0,15,15
BRA,202032,5 – 10,0,0,0,0,3,3
BRA,202032,50 – 60,0,0,0,0,12,12
BRA,202032,60 – 70,0,0,0,0,11,11
BRA,202032,70 – 80,0,0,0,0,8,8
BRA,202032,>= 80,0,0,0,0,5,5
BRA,202033,1 – 5,0,0,0,0,5,5
BRA,202033,10 – 20,0,0,0,0,3,3
BRA,202033,20 – 30,0,0,0,0,6,6
BRA,202033,30 – 40,0,0,0,0,26,26
BRA,202033,40 – 50,0,0,0,0,45,45
BRA,202033,5 – 10,0,0,0,0,2,2
BRA,202033,50 – 60,0,0,0,0,10,10
BRA,202033,60 – 70,0,0,0,0,5,5
BRA,202033,70 – 80,0,0,0,0,14,14
BRA,202033,>= 80,0,0,0,0,5,5
BRA,202034,1 – 5,0,0,0,0,1,1
BRA,202034,10 – 20,0,0,0,0,4,4
BRA,202034,20 – 30,0,0,0,0,10,10
BRA,202034,30 – 40,0,0,0,0,19,19
BRA,202034,40 – 50,0,0,0,0,17,17
BRA,202034,5 – 10,0,0,0,0,2,2
BRA,202034,50 – 60,0,0,0,0,11,11
BRA,202034,60 – 70,0,0,0,0,11,11
BRA,202034,70 – 80,0,0,0,0,5,5
BRA,202034,>= 80,0,0,0,0,5,5
BRA,202035,1 – 5,0,0,0,0,3,3
BRA,202035,10 – 20,0,0,0,0,5,5
BRA,202035,20 – 30,0,0,0,0,8,8
BRA,202035,30 – 40,0,0,0,0,16,16
BRA,202035,40 – 50,0,0,0,0,13,13
BRA,202035,5 – 10,0,0,0,0,3,3
BRA,202035,50 – 60,0,0,0,0,9,9
BRA,202035,60 – 70,0,0,0,0,7,7
BRA,202035,70 – 80,0,0,0,0,2,2
BRA,202035,>= 80,0,0,0,0,4,4
BRA,202036,10 – 20,0,0,0,0,5,5
BRA,202036,20 – 30,0,0,0,0,23,23
BRA,202036,30 – 40,0,0,0,0,25,25
BRA,202036,40 – 50,0,0,0,0,35,35
BRA,202036,5 – 10,0,0,0,0,2,2
BRA,202036,50 – 60,0,0,0,0,14,14
BRA,202036,60 – 70,0,0,0,0,6,6
BRA,202036,70 – 80,0,0,0,0,8,8
BRA,202036,>= 80,0,0,0,0,1,1
BRA,202037,1 – 5,0,0,0,0,2,2
BRA,202037,10 – 20,0,0,0,0,7,7
BRA,202037,20 – 30,0,0,0,0,16,16
BRA,202037,30 – 40,0,0,0,0,33,33
BRA,202037,40 – 50,0,0,0,0,20,20
BRA,202037,5 – 10,0,0,0,0,2,2
BRA,202037,50 – 60,0,0,0,0,9,9
BRA,202037,60 – 70,0,0,0,0,2,2
BRA,202037,70 – 80,0,0,0,0,7,7
BRA,202037,>= 80,0,0,0,0,3,3
BRA,202038,1 – 5,0,0,0,0,1,1
BRA,202038,10 – 20,0,0,0,0,5,5
BRA,202038,20 – 30,0,0,0,0,18,18
BRA,202038,30 – 40,0,0,0,0,26,26
BRA,202038,40 – 50,0,0,0,0,19,19
BRA,202038,50 – 60,0,0,0,0,11,11
BRA,202038,60 – 70,0,0,0,0,13,13
BRA,202038,70 – 80,0,0,0,0,2,2
BRA,202038,>= 80,0,0,0,0,1,1
BRA,202039,1 – 5,0,0,0,0,2,2
BRA,202039,10 – 20,0,0,0,0,7,7
BRA,202039,20 – 30,0,0,0,0,11,11
BRA,202039,30 – 40,0,0,0,0,13,13
BRA,202039,40 – 50,0,0,0,0,12,12
BRA,202039,50 – 60,0,0,0,0,10,10
BRA,202039,60 – 70,0,0,0,0,12,12
BRA,202039,70 – 80,0,0,0,0,6,6
BRA,202039,>= 80,0,0,0,0,2,2
BRA,202040,10 – 20,0,0,0,0,3,3
BRA,202040,20 – 30,0,0,0,0,8,8
BRA,202040,30 – 40,0,0,0,0,18,18
BRA,202040,40 – 50,0,0,0,0,17,17
BRA,202040,5 – 10,0,0,0,0,2,2
BRA,202040,50 – 60,0,0,0,0,11,11
BRA,202040,60 – 70,0,0,0,0,8,8
BRA,202040,70 – 80,0,0,0,0,2,2
BRA,202040,>= 80,0,0,0,0,4,4
BRA,202041,10 – 20,0,0,0,0,4,4
BRA,202041,20 – 30,0,0,0,0,15,15
BRA,202041,30 – 40,0,0,0,0,14,14
BRA,202041,40 – 50,0,0,0,0,18,18
BRA,202041,5 – 10,0,0,0,0,1,1
BRA,202041,50 – 60,0,0,0,0,15,15
BRA,202041,60 – 70,0,0,0,0,3,3
BRA,202041,70 – 80,0,0,0,0,8,8
BRA,202041,>= 80,0,0,0,0,5,5
BRA,202042,1 – 5,0,0,0,0,1,1
BRA,202042,10 – 20,0,0,0,0,1,1
BRA,202042,20 – 30,0,0,0,0,9,9
BRA,202042,30 – 40,0,0,0,0,26,26
BRA,202042,40 – 50,0,0,0,0,14,14
BRA,202042,5 – 10,0,0,0,0,1,1
BRA,202042,50 – 60,0,0,0,0,15,15
BRA,202042,60 – 70,0,0,0,0,11,11
BRA,202042,70 – 80,0,0,0,0,7,7
BRA,202042,>= 80,0,0,0,0,5,5
BRA,202043,10 – 20,0,0,0,0,1,1
BRA,202043,20 – 30,0,0,0,0,11,11
BRA,202043,30 – 40,0,0,0,0,11,11
BRA,202043,40 – 50,0,0,0,0,13,13
BRA,202043,50 – 60,0,0,0,0,14,14
BRA,202043,60 – 70,0,0,0,0,9,9
BRA,202043,70 – 80,0,0,0,0,4,4
BRA,202043,>= 80,0,0,0,0,2,2
BRA,202044,1 – 5,0,0,0,0,1,1
BRA,202044,10 – 20,0,0,0,0,3,3
BRA,202044,20 – 30,0,0,0,0,15,15
BRA,202044,30 – 40,0,0,0,0,17,17
BRA,202044,40 – 50,0,0,0,0,19,19
BRA,202044,5 – 10,0,0,0,0,1,1
BRA,202044,50 – 60,0,0,0,0,14,14
BRA,202044,60 – 70,0,0,0,0,13,13
BRA,202044,70 – 80,0,0,0,0,4,4
BRA,202044,>= 80,0,0,0,0,3,3
BRA,202045,1 – 5,0,0,0,0,6,6
BRA,202045,10 – 20,0,0,0,0,6,6
BRA,202045,20 – 30,0,0,0,0,20,20
BRA,202045,30 – 40,0,0,0,0,22,22
BRA,202045,40 – 50,0,0,0,0,16,16
BRA,202045,50 – 60,0,0,0,0,18,18
BRA,202045,60 – 70,0,0,0,0,1,1
BRA,202045,70 – 80,0,0,0,0,2,2
BRA,202045,>= 80,0,0,0,0,3,3
BRA,202046,1 – 5,0,0,0,0,6,6
BRA,202046,10 – 20,0,0,0,0,3,3
BRA,202046,20 – 30,0,0,0,0,16,16
BRA,202046,30 – 40,0,0,0,0,12,12
BRA,202046,40 – 50,0,0,0,0,12,12
BRA,202046,5 – 10,0,0,0,0,4,4
BRA,202046,50 – 60,0,0,0,0,18,18
BRA,202046,60 – 70,0,0,0,0,14,14
BRA,202046,70 – 80,0,0,0,0,3,3
BRA,202046,>= 80,0,0,0,0,1,1
BRA,202047,1 – 5,0,0,0,0,3,3
BRA,202047,10 – 20,0,0,0,0,15,15
BRA,202047,20 – 30,0,0,0,0,26,26
BRA,202047,30 – 40,0,0,0,0,44,44
BRA,202047,40 – 50,0,0,0,0,34,34
BRA,202047,5 – 10,0,0,0,0,3,3
BRA,202047,50 – 60,0,0,0,0,21,21
BRA,202047,60 – 70,0,0,0,0,11,11
BRA,202047,70 – 80,0,0,0,0,9,9
BRA,202047,>= 80,0,0,0,0,3,3
BRA,202048,1 – 5,0,0,0,0,5,5
BRA,202048,10 – 20,0,0,0,0,19,19
BRA,202048,20 – 30,0,0,0,0,47,47
BRA,202048,30 – 40,0,0,0,0,58,58
BRA,202048,40 – 50,0,0,0,0,35,35
BRA,202048,5 – 10,0,0,0,0,7,7
BRA,202048,50 – 60,0,0,0,0,33,33
BRA,202048,60 – 70,0,0,0,0,16,16
BRA,202048,70 – 80,0,0,0,0,15,15
BRA,202048,< 1,0,0,0,0,1,1
BRA,202048,>= 80,0,0,0,0,5,5
BRA,202049,1 – 5,0,0,0,0,2,2
BRA,202049,10 – 20,0,0,0,0,10,10
BRA,202049,20 – 30,0,0,0,0,22,22
BRA,202049,30 – 40,0,0,0,0,27,27
BRA,202049,40 – 50,0,0,0,0,19,19
BRA,202049,5 – 10,0,0,0,0,6,6
BRA,202049,50 – 60,0,0,0,0,19,19
BRA,202049,60 – 70,0,0,0,0,12,12
BRA,202049,70 – 80,0,0,0,0,5,5
BRA,202049,>= 80,0,0,0,0,9,9
BRA,202050,1 – 5,0,0,0,0,1,1
BRA,202050,10 – 20,0,0,0,0,7,7
BRA,202050,20 – 30,0,0,0,0,24,24
BRA,202050,30 – 40,0,0,0,0,42,42
BRA,202050,40 – 50,0,0,0,0,18,18
BRA,202050,5 – 10,0,0,0,0,1,1
BRA,202050,50 – 60,0,0,0,0,19,19
BRA,202050,60 – 70,0,0,0,0,18,18
BRA,202050,70 – 80,0,0,0,0,9,9
BRA,202050,>= 80,0,0,0,0,4,4
BRA,202051,1 – 5,0,0,0,0,2,2
BRA,202051,10 – 20,0,0,0,0,4,4
BRA,202051,20 – 30,0,0,0,0,19,19
BRA,202051,30 – 40,0,0,0,0,32,32
BRA,202051,40 – 50,0,0,0,0,27,27
BRA,202051,5 – 10,0,0,0,0,3,3
BRA,202051,50 – 60,0,0,0,0,21,21
BRA,202051,60 – 70,0,0,0,0,14,14
BRA,202051,70 – 80,0,0,0,0,8,8
BRA,202051,>= 80,0,0,0,0,1,1
BRA,202052,1 – 5,0,0,0,0,2,2
BRA,202052,10 – 20,0,0,0,0,4,4
BRA,202052,20 – 30,2,0,0,0,17,19
BRA,202052,30 – 40,2,0,0,0,36,38
BRA,202052,40 – 50,0,0,0,0,27,27
BRA,202052,5 – 10,0,0,0,0,4,4
BRA,202052,50 – 60,0,0,0,0,24,24
BRA,202052,60 – 70,0,0,0,0,16,16
BRA,202052,70 – 80,0,0,0,0,14,14
BRA,202052,>= 80,0,0,0,0,6,6
BRA,202053,1 – 5,0,0,0,0,3,3
BRA,202053,10 – 20,0,0,0,0,11,11
BRA,202053,20 – 30,1,0,0,0,29,30
BRA,202053,30 – 40,1,0,0,0,57,58
BRA,202053,40 – 50,0,0,0,0,54,54
BRA,202053,5 – 10,0,0,0,0,2,2
BRA,202053,50 – 60,0,0,0,0,32,32
BRA,202053,60 – 70,0,0,0,0,27,27
BRA,202053,70 – 80,0,0,0,0,23,23
BRA,202053,< 1,0,0,0,0,1,1
BRA,202053,>= 80,0,0,0,0,17,17
BRA,202101,1 – 5,0,0,0,0,5,5
BRA,202101,10 – 20,0,0,0,0,21,21
BRA,202101,20 – 30,0,0,0,0,47,47
BRA,202101,30 – 40,3,0,0,0,81,84
BRA,202101,40 – 50,2,0,0,0,57,59
BRA,202101,5 – 10,0,0,0,0,5,5
BRA,202101,50 – 60,1,0,0,0,71,72
BRA,202101,60 – 70,0,0,0,0,39,39
BRA,202101,70 – 80,0,0,0,0,17,17
BRA,202101,< 1,0,0,0,0,1,1
BRA,202101,>= 80,0,0,0,0,17,17
BRA,202102,1 – 5,0,0,0,0,5,5
BRA,202102,10 – 20,0,0,0,0,24,24
BRA,202102,20 – 30,2,0,0,0,58,60
BRA,202102,30 – 40,1,0,0,0,70,71
BRA,202102,40 – 50,1,0,0,0,81,82
BRA,202102,5 – 10,0,0,0,0,6,6
BRA,202102,50 – 60,0,0,0,0,60,60
BRA,202102,60 – 70,0,0,0,0,37,37
BRA,202102,70 – 80,0,0,0,0,19,19
BRA,202102,>= 80,0,0,0,0,19,19
BRA,202103,1 – 5,0,0,0,0,3,3
BRA,202103,10 – 20,1,0,0,0,13,14
BRA,202103,20 – 30,0,0,0,0,52,52
BRA,202103,30 – 40,7,0,0,0,73,80
BRA,202103,40 – 50,2,0,0,0,87,89
BRA,202103,5 – 10,0,0,0,0,4,4
BRA,202103,50 – 60,1,0,0,0,67,68
BRA,202103,60 – 70,1,0,0,0,45,46
BRA,202103,70 – 80,0,0,0,0,29,29
BRA,202103,>= 80,0,0,0,0,13,13
BRA,202104,1 – 5,0,0,0,0,5,5
BRA,202104,10 – 20,1,0,0,0,12,13
BRA,202104,20 – 30,1,0,0,0,66,67
BRA,202104,30 – 40,1,0,0,0,71,72
BRA,202104,40 – 50,1,0,0,0,80,81
BRA,202104,5 – 10,1,0,0,0,6,7
BRA,202104,50 – 60,0,0,0,0,69,69
BRA,202104,60 – 70,1,0,0,0,36,37
BRA,202104,70 – 80,0,0,0,0,20,20
BRA,202104,>= 80,0,0,0,0,21,21
BRA,202105,1 – 5,0,0,0,0,3,3
BRA,202105,10 – 20,0,0,0,0,31,31
BRA,202105,20 – 30,3,0,0,0,63,66
BRA,202105,30 – 40,0,0,0,0,96,96
BRA,202105,40 – 50,1,0,0,0,98,99
BRA,202105,5 – 10,0,0,0,0,6,6
BRA,202105,50 – 60,0,0,0,0,86,86
BRA,202105,60 – 70,1,0,0,0,70,71
BRA,202105,70 – 80,0,0,0,0,34,34
BRA,202105,< 1,0,0,0,0,1,1
BRA,202105,>= 80,0,0,0,0,29,29
BRA,202106,1 – 5,0,0,0,0,6,6
BRA,202106,10 – 20,3,0,0,0,22,25
BRA,202106,20 – 30,2,0,0,0,86,88
BRA,202106,30 – 40,1,0,0,0,108,109
BRA,202106,40 – 50,2,0,0,0,106,108
BRA,202106,5 – 10,0,0,0,0,7,7
BRA,202106,50 – 60,1,0,0,0,101,102
BRA,202106,60 – 70,0,0,0,0,64,64
BRA,202106,70 – 80,2,0,0,0,39,41
BRA,202106,>= 80,0,0,0,0,26,26
BRA,202107,1 – 5,0,0,0,0,5,5
BRA,202107,10 – 20,1,0,0,0,33,34
BRA,202107,20 – 30,1,0,0,0,73,74
BRA,202107,30 – 40,6,0,0,0,119,125
BRA,202107,40 – 50,1,0,0,0,91,92
BRA,202107,5 – 10,0,0,0,0,5,5
BRA,202107,50 – 60,4,0,0,0,60,64
BRA,202107,60 – 70,2,0,0,0,68,70
BRA,202107,70 – 80,1,0,0,0,28,29
BRA,202107,< 1,0,0,0,0,1,1
BRA,202107,>= 80,0,0,0,0,22,22
BRA,202108,1 – 5,0,0,0,0,7,7
BRA,202108,10 – 20,1,0,0,0,44,45
BRA,202108,20 – 30,2,0,0,0,103,105
BRA,202108,30 – 40,4,0,0,0,146,150
BRA,202108,40 – 50,1,0,0,0,153,154
BRA,202108,5 – 10,0,0,0,0,11,11
BRA,202108,50 – 60,0,0,0,0,109,109
BRA,202108,60 – 70,2,0,0,0,74,76
BRA,202108,70 – 80,0,0,0,0,43,43
BRA,202108,< 1,0,0,0,0,4,4
BRA,202108,>= 80,0,0,0,0,23,23
BRA,202109,1 – 5,0,0,0,0,10,10
BRA,202109,10 – 20,1,0,0,0,41,42
BRA,202109,20 – 30,1,0,0,0,101,102
BRA,202109,30 – 40,1,0,0,0,97,98
BRA,202109,40 – 50,3,0,0,0,95,98
BRA,202109,5 – 10,1,0,0,0,11,12
BRA,202109,50 – 60,4,0,0,0,76,80
BRA,202109,60 – 70,0,0,0,0,67,67
BRA,202109,70 – 80,1,0,0,0,33,34
BRA,202109,>= 80,0,0,0,0,27,27
BRA,202110,1 – 5,0,0,0,0,14,14
BRA,202110,10 – 20,1,1,0,0,33,35
BRA,202110,20 – 30,3,0,0,0,98,101
BRA,202110,30 – 40,3,1,0,0,131,135
BRA,202110,40 – 50,3,0,0,0,125,128
BRA,202110,5 – 10,0,0,0,0,14,14
BRA,202110,50 – 60,3,0,0,0,107,110
BRA,202110,60 – 70,1,0,0,0,81,82
BRA,202110,70 – 80,1,0,0,0,37,38
BRA,202110,>= 80,0,0,0,0,35,35
BRA,202111,1 – 5,0,0,0,0,12,12
BRA,202111,10 – 20,2,0,0,0,33,35
BRA,202111,20 – 30,1,0,0,0,71,72
BRA,202111,30 – 40,0,0,0,0,98,98
BRA,202111,40 – 50,1,0,0,0,88,89
BRA,202111,5 – 10,1,0,0,0,6,7
BRA,202111,50 – 60,0,0,0,0,85,85
BRA,202111,60 – 70,2,0,0,0,63,65
BRA,202111,70 – 80,1,0,0,0,50,51
BRA,202111,< 1,0,0,0,0,1,1
BRA,202111,>= 80,1,0,0,0,32,33
BRA,202112,1 – 5,1,0,0,0,7,8
BRA,202112,10 – 20,1,0,0,0,45,46
BRA,202112,20 – 30,1,0,0,0,81,82
BRA,202112,30 – 40,2,0,0,0,94,96
BRA,202112,40 – 50,3,0,0,0,138,141
BRA,202112,5 – 10,0,0,0,0,7,7
BRA,202112,50 – 60,3,0,1,0,121,125
BRA,202112,60 – 70,2,0,0,0,80,82
BRA,202112,70 – 80,1,0,0,0,50,51
BRA,202112,>= 80,6,0,0,0,16,22
BRA,202113,1 – 5,0,0,0,0,5,5
BRA,202113,10 – 20,2,0,0,0,50,52
BRA,202113,20 – 30,1,0,0,0,70,71
BRA,202113,30 – 40,0,0,0,0,67,67
BRA,202113,40 – 50,1,0,0,0,72,73
BRA,202113,5 – 10,0,0,0,0,15,15
BRA,202113,50 – 60,2,0,0,0,72,74
BRA,202113,60 – 70,4,0,0,0,46,50
BRA,202113,70 – 80,2,0,0,0,33,35
BRA,202113,< 1,0,0,0,0,1,1
BRA,202113,>= 80,2,0,0,0,21,23
BRA,202114,1 – 5,2,0,0,0,14,16
BRA,202114,10 – 20,1,0,0,0,83,84
BRA,202114,20 – 30,2,0,0,0,89,91
BRA,202114,30 – 40,1,0,0,0,129,130
BRA,202114,40 – 50,7,0,0,0,136,143
BRA,202114,5 – 10,0,0,0,0,19,19
BRA,202114,50 – 60,2,1,0,0,127,130
BRA,202114,60 – 70,4,0,0,0,93,97
BRA,202114,70 – 80,1,0,0,0,74,75
BRA,202114,< 1,0,0,0,0,1,1
BRA,202114,>= 80,2,0,0,0,23,25
BRA,202115,1 – 5,0,0,0,0,4,4
BRA,202115,10 – 20,0,0,0,0,47,47
BRA,202115,20 – 30,2,0,0,0,115,117
