Country,Week,Gender,Alpha,Beta,Delta,Omicron,Other_variants,Total
PAK,202144,Female,0,0,15,0,0,15
PAK,202144,Male,0,0,17,0,1,18
PAK,202145,Female,0,0,2,0,0,2
PAK,202145,Male,0,0,7,0,1,8
PAK,202146,Female,0,0,5,0,0,5
PAK,202146,Male,0,0,2,0,0,2
PAK,202147,Female,0,0,1,0,0,1
PAK,202147,Male,0,0,0,0,2,2
PAK,202148,Female,0,0,1,1,7,9
PAK,202148,Male,0,0,10,0,5,15
PAK,202149,Female,0,0,5,0,1,6
PAK,202149,Male,0,0,4,3,4,11
PAK,202150,Female,0,0,7,1,0,8
PAK,202150,Male,0,0,1,1,3,5
PAK,202151,Female,0,0,1,6,1,8
PAK,202151,Male,0,0,4,6,0,10
PAK,202152,Female,0,0,0,19,3,22
PAK,202152,Male,0,0,4,17,5,26
PAK,202201,Female,0,0,0,7,7,14
PAK,202201,Male,0,0,2,32,7,41
PAK,202202,Female,0,0,0,2,9,11
PAK,202202,Male,0,0,0,4,7,11
PAK,202203,Female,0,0,0,3,0,3
PAK,202203,Male,0,0,0,5,1,6
PAK,202204,Female,0,0,0,0,6,6
PAK,202204,Male,0,0,0,0,1,1
PAK,202205,Female,0,0,0,8,0,8
PAK,202205,Male,0,0,0,4,0,4
PAK,202206,Female,0,0,0,2,2,4
PAK,202206,Male,0,0,0,10,2,12
PAK,202207,Female,0,0,0,0,10,10
PAK,202207,Male,0,0,0,0,17,17
PAK,202208,Female,0,0,0,0,1,1
PAK,202209,Female,0,0,0,0,3,3
PAK,202209,Male,0,0,0,0,2,2
