Country,Week,Age_group,Alpha,Beta,Delta,Omicron,Other_variants,Total
ZAF,202018,60 – 70,0,0,0,0,1,1
ZAF,202019,10 – 20,0,0,0,0,10,10
ZAF,202019,20 – 30,0,0,0,0,24,24
ZAF,202019,30 – 40,0,0,0,0,31,31
ZAF,202019,40 – 50,0,0,0,0,13,13
ZAF,202019,50 – 60,0,0,0,0,13,13
ZAF,202019,60 – 70,0,0,0,0,6,6
ZAF,202019,70 – 80,0,0,0,0,2,2
ZAF,202019,< 1,0,0,0,0,1,1
ZAF,202020,1 – 5,0,0,0,0,1,1
ZAF,202020,10 – 20,0,0,0,0,2,2
ZAF,202020,20 – 30,0,0,0,0,9,9
ZAF,202020,30 – 40,0,0,0,0,11,11
ZAF,202020,40 – 50,0,0,0,0,11,11
ZAF,202020,50 – 60,0,0,0,0,7,7
ZAF,202020,60 – 70,0,0,0,0,3,3
ZAF,202020,70 – 80,0,0,0,0,1,1
ZAF,202021,10 – 20,0,0,0,0,4,4
ZAF,202021,20 – 30,0,0,0,0,4,4
ZAF,202021,30 – 40,0,0,0,0,12,12
ZAF,202021,40 – 50,0,0,0,0,6,6
ZAF,202021,50 – 60,0,0,0,0,5,5
ZAF,202021,60 – 70,0,0,0,0,2,2
ZAF,202021,70 – 80,0,0,0,0,2,2
ZAF,202021,>= 80,0,0,0,0,1,1
ZAF,202022,10 – 20,0,0,0,0,3,3
ZAF,202022,20 – 30,0,0,0,0,6,6
ZAF,202022,30 – 40,0,0,0,0,15,15
ZAF,202022,40 – 50,0,0,0,0,10,10
ZAF,202022,5 – 10,0,0,0,0,1,1
ZAF,202022,50 – 60,0,0,0,0,12,12
ZAF,202022,60 – 70,0,0,0,0,2,2
ZAF,202022,70 – 80,0,0,0,0,1,1
ZAF,202023,1 – 5,0,0,0,0,1,1
ZAF,202023,10 – 20,0,0,0,0,1,1
ZAF,202023,20 – 30,0,0,0,0,10,10
ZAF,202023,30 – 40,0,0,0,0,16,16
ZAF,202023,40 – 50,0,0,0,0,13,13
ZAF,202023,5 – 10,0,0,0,0,1,1
ZAF,202023,50 – 60,0,0,0,0,10,10
ZAF,202023,60 – 70,0,0,0,0,5,5
ZAF,202023,70 – 80,0,0,0,0,2,2
ZAF,202024,20 – 30,0,0,0,0,6,6
ZAF,202024,30 – 40,0,0,0,0,16,16
ZAF,202024,40 – 50,0,0,0,0,13,13
ZAF,202024,50 – 60,0,0,0,0,10,10
ZAF,202024,60 – 70,0,0,0,0,6,6
ZAF,202024,70 – 80,0,0,0,0,1,1
ZAF,202025,1 – 5,0,0,0,0,1,1
ZAF,202025,10 – 20,0,0,0,0,5,5
ZAF,202025,20 – 30,0,0,0,0,26,26
ZAF,202025,30 – 40,0,0,0,0,31,31
ZAF,202025,40 – 50,0,0,0,0,18,18
ZAF,202025,50 – 60,0,0,0,0,21,21
ZAF,202025,60 – 70,0,0,0,0,15,15
ZAF,202025,70 – 80,0,0,0,0,6,6
ZAF,202025,>= 80,0,0,0,0,4,4
ZAF,202026,1 – 5,0,0,0,0,2,2
ZAF,202026,10 – 20,0,0,1,0,6,7
ZAF,202026,20 – 30,0,0,0,0,13,13
ZAF,202026,30 – 40,0,1,0,0,28,29
ZAF,202026,40 – 50,0,0,0,0,29,29
ZAF,202026,50 – 60,0,0,0,0,12,12
ZAF,202026,60 – 70,0,0,0,0,8,8
ZAF,202026,70 – 80,0,1,0,0,1,2
ZAF,202026,< 1,0,0,0,0,1,1
ZAF,202026,>= 80,0,0,0,0,1,1
ZAF,202027,1 – 5,0,0,0,0,2,2
ZAF,202027,10 – 20,0,0,0,0,8,8
ZAF,202027,20 – 30,0,0,0,0,31,31
ZAF,202027,30 – 40,0,0,0,0,45,45
ZAF,202027,40 – 50,0,0,0,0,40,40
ZAF,202027,5 – 10,0,0,0,0,4,4
ZAF,202027,50 – 60,0,0,0,0,24,24
ZAF,202027,60 – 70,0,0,0,0,13,13
ZAF,202027,70 – 80,0,0,0,0,5,5
ZAF,202027,>= 80,0,0,0,0,3,3
ZAF,202028,1 – 5,0,0,0,0,3,3
ZAF,202028,10 – 20,0,0,0,0,15,15
ZAF,202028,20 – 30,0,0,0,0,34,34
ZAF,202028,30 – 40,0,0,0,0,44,44
ZAF,202028,40 – 50,0,0,0,0,28,28
ZAF,202028,5 – 10,0,0,0,0,1,1
ZAF,202028,50 – 60,0,0,0,0,23,23
ZAF,202028,60 – 70,0,0,0,0,8,8
ZAF,202028,70 – 80,0,0,0,0,1,1
ZAF,202028,>= 80,0,0,0,0,1,1
ZAF,202029,1 – 5,0,0,0,0,2,2
ZAF,202029,10 – 20,0,0,0,0,21,21
ZAF,202029,20 – 30,0,0,0,0,49,49
ZAF,202029,30 – 40,0,0,0,0,74,74
ZAF,202029,40 – 50,0,0,0,0,68,68
ZAF,202029,5 – 10,0,0,0,0,2,2
ZAF,202029,50 – 60,0,0,0,0,46,46
ZAF,202029,60 – 70,0,0,0,0,22,22
ZAF,202029,70 – 80,0,0,0,0,5,5
ZAF,202029,>= 80,0,0,0,0,2,2
ZAF,202030,1 – 5,0,0,0,0,4,4
ZAF,202030,10 – 20,0,0,0,0,12,12
ZAF,202030,20 – 30,0,0,0,0,42,42
ZAF,202030,30 – 40,0,0,0,0,63,63
ZAF,202030,40 – 50,0,0,0,0,44,44
ZAF,202030,50 – 60,0,0,0,0,40,40
ZAF,202030,60 – 70,0,0,0,0,23,23
ZAF,202030,70 – 80,0,0,0,0,10,10
ZAF,202030,>= 80,0,0,0,0,5,5
ZAF,202031,1 – 5,0,0,0,0,5,5
ZAF,202031,10 – 20,0,0,0,0,21,21
ZAF,202031,20 – 30,0,0,0,0,57,57
ZAF,202031,30 – 40,0,0,0,0,58,58
ZAF,202031,40 – 50,0,0,0,0,43,43
ZAF,202031,5 – 10,0,0,0,0,3,3
ZAF,202031,50 – 60,0,0,0,0,39,39
ZAF,202031,60 – 70,0,0,0,0,34,34
ZAF,202031,70 – 80,0,0,0,0,15,15
ZAF,202031,>= 80,0,0,0,0,5,5
ZAF,202032,1 – 5,0,0,0,0,2,2
ZAF,202032,10 – 20,0,0,0,0,8,8
ZAF,202032,20 – 30,0,0,0,0,12,12
ZAF,202032,30 – 40,0,0,0,0,26,26
ZAF,202032,40 – 50,0,0,0,0,14,14
ZAF,202032,50 – 60,0,0,0,0,13,13
ZAF,202032,60 – 70,0,0,0,0,12,12
ZAF,202032,70 – 80,0,0,0,0,4,4
ZAF,202032,>= 80,0,0,0,0,2,2
ZAF,202033,10 – 20,0,0,0,0,10,10
ZAF,202033,20 – 30,0,0,0,0,15,15
ZAF,202033,30 – 40,0,0,0,0,32,32
ZAF,202033,40 – 50,0,0,0,0,21,21
ZAF,202033,5 – 10,0,0,0,0,2,2
ZAF,202033,50 – 60,0,0,0,0,26,26
ZAF,202033,60 – 70,0,0,0,0,17,17
ZAF,202033,70 – 80,0,0,0,0,3,3
ZAF,202033,< 1,0,0,0,0,1,1
ZAF,202033,>= 80,0,0,0,0,5,5
ZAF,202034,10 – 20,0,0,0,0,2,2
ZAF,202034,20 – 30,0,1,0,0,11,12
ZAF,202034,30 – 40,0,0,0,0,21,21
ZAF,202034,40 – 50,0,0,0,0,7,7
ZAF,202034,5 – 10,0,0,0,0,1,1
ZAF,202034,50 – 60,0,0,0,0,11,11
ZAF,202034,60 – 70,0,0,0,0,11,11
ZAF,202034,70 – 80,0,0,0,0,2,2
ZAF,202034,>= 80,0,0,0,0,1,1
ZAF,202035,10 – 20,0,0,0,0,4,4
ZAF,202035,20 – 30,0,0,0,0,7,7
ZAF,202035,30 – 40,0,1,0,0,16,17
ZAF,202035,40 – 50,0,0,0,0,8,8
ZAF,202035,5 – 10,0,0,0,0,2,2
ZAF,202035,50 – 60,0,0,0,0,8,8
ZAF,202035,60 – 70,0,0,0,0,2,2
ZAF,202035,70 – 80,0,0,0,0,6,6
ZAF,202035,>= 80,0,0,0,0,3,3
ZAF,202036,10 – 20,0,0,0,0,13,13
ZAF,202036,20 – 30,0,1,0,0,19,20
ZAF,202036,30 – 40,0,0,0,0,31,31
ZAF,202036,40 – 50,0,0,0,0,15,15
ZAF,202036,5 – 10,0,0,0,0,7,7
ZAF,202036,50 – 60,0,0,0,0,18,18
ZAF,202036,60 – 70,0,0,0,0,18,18
ZAF,202036,70 – 80,0,0,0,0,7,7
ZAF,202036,>= 80,0,0,0,0,4,4
ZAF,202037,1 – 5,0,0,0,0,1,1
ZAF,202037,10 – 20,0,0,0,0,14,14
ZAF,202037,20 – 30,0,0,0,0,34,34
ZAF,202037,30 – 40,0,0,0,0,40,40
ZAF,202037,40 – 50,0,0,0,0,30,30
ZAF,202037,5 – 10,0,0,0,0,2,2
ZAF,202037,50 – 60,0,0,0,0,14,14
ZAF,202037,60 – 70,0,0,0,0,13,13
ZAF,202037,70 – 80,0,0,0,0,7,7
ZAF,202037,>= 80,0,0,0,0,4,4
ZAF,202038,10 – 20,0,0,0,0,7,7
ZAF,202038,20 – 30,0,0,0,0,20,20
ZAF,202038,30 – 40,0,0,0,0,23,23
ZAF,202038,40 – 50,0,1,0,0,21,22
ZAF,202038,5 – 10,0,0,0,0,1,1
ZAF,202038,50 – 60,0,3,0,0,16,19
ZAF,202038,60 – 70,0,1,0,0,12,13
ZAF,202038,70 – 80,0,0,0,0,3,3
ZAF,202038,>= 80,0,0,0,0,4,4
ZAF,202039,10 – 20,0,0,0,0,7,7
ZAF,202039,20 – 30,0,3,0,0,20,23
ZAF,202039,30 – 40,0,1,0,0,14,15
ZAF,202039,40 – 50,0,0,0,0,12,12
ZAF,202039,5 – 10,0,0,0,0,2,2
ZAF,202039,50 – 60,0,0,0,0,5,5
ZAF,202039,60 – 70,0,0,0,0,7,7
ZAF,202039,70 – 80,0,0,0,0,4,4
ZAF,202039,>= 80,0,0,0,0,2,2
ZAF,202040,10 – 20,0,2,0,0,13,15
ZAF,202040,20 – 30,0,17,0,0,23,40
ZAF,202040,30 – 40,0,5,0,0,13,18
ZAF,202040,40 – 50,0,3,0,0,12,15
ZAF,202040,5 – 10,0,0,0,0,3,3
ZAF,202040,50 – 60,0,0,0,0,9,9
ZAF,202040,60 – 70,0,0,0,0,7,7
ZAF,202040,70 – 80,0,0,0,0,3,3
ZAF,202040,>= 80,0,0,0,0,5,5
ZAF,202041,1 – 5,0,0,0,0,1,1
ZAF,202041,10 – 20,0,0,0,0,37,37
ZAF,202041,20 – 30,0,14,0,0,25,39
ZAF,202041,30 – 40,0,6,0,0,38,44
ZAF,202041,40 – 50,0,1,0,0,22,23
ZAF,202041,50 – 60,0,0,0,0,15,15
ZAF,202041,60 – 70,0,0,0,0,14,14
ZAF,202041,70 – 80,0,0,0,0,10,10
ZAF,202041,>= 80,0,0,0,0,1,1
ZAF,202042,1 – 5,0,0,0,0,1,1
ZAF,202042,10 – 20,0,1,0,0,16,17
ZAF,202042,20 – 30,0,25,0,0,26,51
ZAF,202042,30 – 40,0,8,0,0,24,32
ZAF,202042,40 – 50,0,10,0,0,15,25
ZAF,202042,5 – 10,0,2,0,0,3,5
ZAF,202042,50 – 60,0,4,0,0,10,14
ZAF,202042,60 – 70,0,1,0,0,13,14
ZAF,202042,70 – 80,0,0,0,0,5,5
ZAF,202042,>= 80,0,0,0,0,2,2
ZAF,202043,1 – 5,0,0,0,0,2,2
ZAF,202043,10 – 20,0,2,0,0,6,8
ZAF,202043,20 – 30,0,26,0,0,29,55
ZAF,202043,30 – 40,0,7,0,0,23,30
ZAF,202043,40 – 50,0,7,0,0,26,33
ZAF,202043,5 – 10,0,0,0,0,1,1
ZAF,202043,50 – 60,0,7,0,0,25,32
ZAF,202043,60 – 70,0,3,0,0,14,17
ZAF,202043,70 – 80,0,2,0,0,7,9
ZAF,202043,>= 80,0,0,0,0,2,2
ZAF,202044,1 – 5,0,0,0,0,3,3
ZAF,202044,10 – 20,0,4,0,0,13,17
ZAF,202044,20 – 30,0,35,0,0,37,72
ZAF,202044,30 – 40,0,12,0,0,27,39
ZAF,202044,40 – 50,0,10,0,0,25,35
ZAF,202044,5 – 10,0,0,0,0,1,1
ZAF,202044,50 – 60,0,3,0,0,17,20
ZAF,202044,60 – 70,0,3,0,0,13,16
ZAF,202044,70 – 80,0,1,0,0,9,10
ZAF,202044,>= 80,0,0,0,0,3,3
ZAF,202045,10 – 20,0,4,0,0,9,13
ZAF,202045,20 – 30,0,22,0,0,23,45
ZAF,202045,30 – 40,0,23,0,0,26,49
ZAF,202045,40 – 50,0,16,0,0,18,34
ZAF,202045,5 – 10,0,0,0,0,1,1
ZAF,202045,50 – 60,0,10,0,0,23,33
ZAF,202045,60 – 70,0,9,0,0,9,18
ZAF,202045,70 – 80,0,1,0,0,4,5
ZAF,202045,>= 80,0,0,0,0,3,3
ZAF,202046,1 – 5,0,0,0,0,1,1
ZAF,202046,10 – 20,0,7,0,0,8,15
ZAF,202046,20 – 30,0,27,0,0,12,39
ZAF,202046,30 – 40,0,15,0,0,15,30
ZAF,202046,40 – 50,0,13,0,0,4,17
ZAF,202046,5 – 10,0,0,0,0,3,3
ZAF,202046,50 – 60,0,13,0,0,7,20
ZAF,202046,60 – 70,0,6,0,0,5,11
ZAF,202046,70 – 80,0,1,0,0,2,3
ZAF,202046,>= 80,0,1,0,0,1,2
ZAF,202047,10 – 20,0,11,0,0,8,19
ZAF,202047,20 – 30,0,42,0,0,27,69
ZAF,202047,30 – 40,0,31,0,0,24,55
ZAF,202047,40 – 50,0,25,0,0,13,38
ZAF,202047,50 – 60,0,25,0,0,16,41
ZAF,202047,60 – 70,0,8,0,0,8,16
ZAF,202047,70 – 80,0,2,0,0,4,6
ZAF,202047,< 1,0,0,0,0,2,2
ZAF,202047,>= 80,0,0,0,0,1,1
ZAF,202048,10 – 20,0,12,0,0,2,14
ZAF,202048,20 – 30,0,34,0,0,9,43
ZAF,202048,30 – 40,0,52,0,0,9,61
ZAF,202048,40 – 50,0,24,0,0,6,30
ZAF,202048,5 – 10,0,1,0,0,3,4
ZAF,202048,50 – 60,0,24,0,0,5,29
ZAF,202048,60 – 70,0,19,0,0,4,23
ZAF,202048,70 – 80,0,6,0,0,5,11
ZAF,202048,>= 80,0,4,0,0,0,4
ZAF,202049,1 – 5,0,1,0,0,0,1
ZAF,202049,10 – 20,0,4,0,0,4,8
ZAF,202049,20 – 30,0,40,0,0,6,46
ZAF,202049,30 – 40,0,41,0,0,6,47
ZAF,202049,40 – 50,0,29,0,0,5,34
ZAF,202049,5 – 10,0,2,0,0,0,2
ZAF,202049,50 – 60,0,33,0,0,3,36
ZAF,202049,60 – 70,0,28,0,0,3,31
ZAF,202049,70 – 80,0,10,0,0,2,12
ZAF,202049,< 1,0,3,0,0,0,3
ZAF,202049,>= 80,0,6,0,0,0,6
ZAF,202050,1 – 5,0,1,0,0,0,1
ZAF,202050,10 – 20,0,11,0,0,2,13
ZAF,202050,20 – 30,0,66,0,0,4,70
ZAF,202050,30 – 40,0,35,0,0,7,42
ZAF,202050,40 – 50,0,23,0,0,2,25
ZAF,202050,5 – 10,0,2,0,0,0,2
ZAF,202050,50 – 60,0,32,0,0,2,34
ZAF,202050,60 – 70,0,23,0,0,1,24
ZAF,202050,70 – 80,0,12,0,0,0,12
ZAF,202050,< 1,0,0,0,0,1,1
ZAF,202050,>= 80,0,6,0,0,1,7
ZAF,202051,1 – 5,0,3,0,0,0,3
ZAF,202051,10 – 20,0,10,0,0,1,11
ZAF,202051,20 – 30,0,83,0,0,3,86
ZAF,202051,30 – 40,0,45,0,0,2,47
ZAF,202051,40 – 50,0,33,0,0,3,36
ZAF,202051,5 – 10,0,3,0,0,0,3
ZAF,202051,50 – 60,0,36,0,0,3,39
ZAF,202051,60 – 70,0,30,0,0,5,35
ZAF,202051,70 – 80,0,11,0,0,1,12
ZAF,202051,< 1,0,1,0,0,0,1
ZAF,202051,>= 80,0,5,0,0,0,5
ZAF,202052,1 – 5,0,2,0,0,2,4
ZAF,202052,10 – 20,0,13,0,0,1,14
ZAF,202052,20 – 30,0,77,0,0,10,87
ZAF,202052,30 – 40,0,60,0,0,3,63
ZAF,202052,40 – 50,0,56,0,0,5,61
ZAF,202052,5 – 10,0,8,0,0,0,8
ZAF,202052,50 – 60,0,52,0,0,5,57
ZAF,202052,60 – 70,0,25,0,0,5,30
ZAF,202052,70 – 80,0,21,0,0,2,23
ZAF,202052,< 1,0,4,0,0,2,6
ZAF,202052,>= 80,0,11,0,0,0,11
ZAF,202053,1 – 5,0,6,0,0,0,6
ZAF,202053,10 – 20,0,31,0,0,3,34
ZAF,202053,20 – 30,0,68,0,0,10,78
ZAF,202053,30 – 40,0,69,0,0,6,75
ZAF,202053,40 – 50,0,56,0,0,4,60
ZAF,202053,5 – 10,0,4,0,0,1,5
ZAF,202053,50 – 60,0,71,0,0,8,79
ZAF,202053,60 – 70,0,50,0,0,9,59
ZAF,202053,70 – 80,0,36,0,0,2,38
ZAF,202053,< 1,0,4,0,0,1,5
ZAF,202053,>= 80,0,13,0,0,3,16
ZAF,202101,1 – 5,0,3,0,0,0,3
ZAF,202101,10 – 20,0,32,0,0,7,39
ZAF,202101,20 – 30,1,121,0,0,18,140
ZAF,202101,30 – 40,1,102,0,0,25,128
ZAF,202101,40 – 50,0,104,0,0,19,123
ZAF,202101,5 – 10,0,7,0,0,1,8
ZAF,202101,50 – 60,0,86,0,0,7,93
ZAF,202101,60 – 70,0,54,0,0,7,61
ZAF,202101,70 – 80,1,19,0,0,7,27
ZAF,202101,< 1,0,6,0,0,6,12
ZAF,202101,>= 80,0,11,0,0,3,14
ZAF,202102,1 – 5,0,4,0,0,0,4
ZAF,202102,10 – 20,0,20,0,0,0,20
ZAF,202102,20 – 30,0,54,0,0,3,57
ZAF,202102,30 – 40,0,63,0,0,10,73
ZAF,202102,40 – 50,0,53,0,0,6,59
ZAF,202102,5 – 10,0,4,0,0,2,6
ZAF,202102,50 – 60,0,59,0,0,8,67
ZAF,202102,60 – 70,0,43,0,0,7,50
ZAF,202102,70 – 80,0,23,0,0,2,25
ZAF,202102,>= 80,0,5,0,0,1,6
ZAF,202103,1 – 5,0,4,0,0,0,4
ZAF,202103,10 – 20,0,21,0,0,2,23
ZAF,202103,20 – 30,0,36,0,0,11,47
ZAF,202103,30 – 40,0,40,0,0,3,43
ZAF,202103,40 – 50,0,28,0,0,3,31
ZAF,202103,5 – 10,0,1,0,0,0,1
ZAF,202103,50 – 60,0,22,0,0,2,24
ZAF,202103,60 – 70,0,15,1,0,2,18
ZAF,202103,70 – 80,0,11,0,0,1,12
ZAF,202103,< 1,0,2,0,0,0,2
ZAF,202103,>= 80,0,6,0,0,2,8
ZAF,202104,1 – 5,0,1,0,0,0,1
ZAF,202104,10 – 20,0,15,0,0,2,17
ZAF,202104,20 – 30,0,21,0,0,4,25
ZAF,202104,30 – 40,0,32,0,0,4,36
ZAF,202104,40 – 50,0,31,0,0,3,34
ZAF,202104,5 – 10,0,7,0,0,0,7
ZAF,202104,50 – 60,0,30,0,0,5,35
ZAF,202104,60 – 70,0,15,0,0,1,16
ZAF,202104,70 – 80,0,13,0,0,1,14
ZAF,202104,< 1,0,1,0,0,0,1
ZAF,202104,>= 80,0,7,0,0,0,7
ZAF,202105,1 – 5,0,2,0,0,0,2
ZAF,202105,10 – 20,0,15,0,0,2,17
ZAF,202105,20 – 30,0,29,0,0,5,34
ZAF,202105,30 – 40,0,37,0,0,1,38
ZAF,202105,40 – 50,0,22,0,0,1,23
ZAF,202105,5 – 10,0,6,0,0,0,6
ZAF,202105,50 – 60,0,27,0,0,1,28
ZAF,202105,60 – 70,0,19,0,0,0,19
ZAF,202105,70 – 80,0,7,0,0,0,7
ZAF,202105,< 1,0,3,0,0,0,3
ZAF,202105,>= 80,0,8,0,0,0,8
ZAF,202106,1 – 5,0,2,0,0,0,2
ZAF,202106,10 – 20,0,6,0,0,0,6
ZAF,202106,20 – 30,0,25,0,0,3,28
ZAF,202106,30 – 40,0,17,0,0,3,20
ZAF,202106,40 – 50,0,11,0,0,1,12
ZAF,202106,5 – 10,0,3,0,0,0,3
ZAF,202106,50 – 60,0,15,0,0,2,17
ZAF,202106,60 – 70,2,19,0,0,2,23
ZAF,202106,70 – 80,0,7,0,0,0,7
ZAF,202106,< 1,0,2,0,0,0,2
ZAF,202106,>= 80,0,5,0,0,0,5
ZAF,202107,1 – 5,0,4,0,0,0,4
ZAF,202107,10 – 20,0,11,0,0,0,11
ZAF,202107,20 – 30,0,17,0,0,4,21
ZAF,202107,30 – 40,0,24,0,0,5,29
ZAF,202107,40 – 50,0,29,0,0,3,32
ZAF,202107,5 – 10,0,5,0,0,3,8
ZAF,202107,50 – 60,0,17,0,0,3,20
ZAF,202107,60 – 70,0,11,0,0,2,13
ZAF,202107,70 – 80,0,8,0,0,0,8
ZAF,202107,< 1,0,1,0,0,0,1
ZAF,202108,1 – 5,0,1,0,0,1,2
ZAF,202108,10 – 20,0,7,0,0,1,8
ZAF,202108,20 – 30,0,18,0,0,0,18
ZAF,202108,30 – 40,1,14,0,0,2,17
ZAF,202108,40 – 50,0,17,1,0,2,20
ZAF,202108,5 – 10,0,3,0,0,0,3
ZAF,202108,50 – 60,1,9,0,0,1,11
ZAF,202108,60 – 70,0,5,0,0,0,5
ZAF,202108,70 – 80,0,6,0,0,0,6
ZAF,202108,>= 80,0,8,0,0,0,8
ZAF,202109,1 – 5,0,5,0,0,0,5
ZAF,202109,10 – 20,0,18,0,0,0,18
ZAF,202109,20 – 30,0,24,0,0,1,25
ZAF,202109,30 – 40,0,15,0,0,1,16
ZAF,202109,40 – 50,0,15,0,0,2,17
ZAF,202109,5 – 10,0,7,0,0,0,7
ZAF,202109,50 – 60,0,14,0,0,1,15
ZAF,202109,60 – 70,0,13,0,0,0,13
ZAF,202109,70 – 80,0,8,0,0,1,9
ZAF,202109,>= 80,1,6,0,0,0,7
ZAF,202110,1 – 5,0,2,0,0,2,4
ZAF,202110,10 – 20,0,73,2,0,5,80
ZAF,202110,20 – 30,1,35,0,0,5,41
ZAF,202110,30 – 40,0,34,0,0,5,39
ZAF,202110,40 – 50,1,23,0,0,2,26
ZAF,202110,5 – 10,0,6,1,0,0,7
ZAF,202110,50 – 60,1,14,0,0,3,18
ZAF,202110,60 – 70,0,9,0,0,0,9
ZAF,202110,70 – 80,0,7,1,0,1,9
ZAF,202110,>= 80,0,3,0,0,1,4
ZAF,202111,1 – 5,0,2,0,0,4,6
ZAF,202111,10 – 20,0,15,2,0,13,30
ZAF,202111,20 – 30,0,32,3,0,8,43
ZAF,202111,30 – 40,1,20,3,0,9,33
ZAF,202111,40 – 50,1,19,1,0,4,25
ZAF,202111,5 – 10,0,6,0,0,2,8
ZAF,202111,50 – 60,0,14,0,0,10,24
ZAF,202111,60 – 70,0,12,0,0,2,14
ZAF,202111,70 – 80,0,8,0,0,2,10
ZAF,202111,< 1,0,1,0,0,1,2
ZAF,202111,>= 80,0,4,0,0,1,5
ZAF,202112,1 – 5,0,2,0,0,0,2
ZAF,202112,10 – 20,0,16,0,0,2,18
ZAF,202112,20 – 30,0,18,1,0,6,25
ZAF,202112,30 – 40,1,30,2,0,4,37
ZAF,202112,40 – 50,0,20,1,0,6,27
ZAF,202112,5 – 10,0,7,0,0,0,7
ZAF,202112,50 – 60,0,20,0,0,1,21
ZAF,202112,60 – 70,1,10,0,0,4,15
ZAF,202112,70 – 80,0,8,0,0,4,12
ZAF,202112,>= 80,0,1,0,0,3,4
ZAF,202113,1 – 5,0,1,0,0,0,1
ZAF,202113,10 – 20,0,9,0,0,2,11
ZAF,202113,20 – 30,0,18,0,0,3,21
ZAF,202113,30 – 40,0,26,1,0,6,33
ZAF,202113,40 – 50,0,18,2,0,5,25
ZAF,202113,5 – 10,0,1,0,0,0,1
ZAF,202113,50 – 60,1,14,2,0,5,22
ZAF,202113,60 – 70,0,12,2,0,3,17
ZAF,202113,70 – 80,0,6,1,0,2,9
ZAF,202113,< 1,0,2,0,0,0,2
ZAF,202113,>= 80,0,1,0,0,1,2
ZAF,202114,1 – 5,0,2,0,0,0,2
ZAF,202114,10 – 20,0,13,0,0,1,14
ZAF,202114,20 – 30,0,23,0,0,2,25
ZAF,202114,30 – 40,0,9,0,0,0,9
ZAF,202114,40 – 50,0,17,0,0,2,19
ZAF,202114,5 – 10,0,3,0,0,0,3
ZAF,202114,50 – 60,0,6,0,0,3,9
ZAF,202114,60 – 70,0,6,0,0,2,8
ZAF,202114,70 – 80,0,4,0,0,0,4
ZAF,202114,< 1,0,1,0,0,0,1
ZAF,202114,>= 80,0,4,0,0,0,4
ZAF,202115,1 – 5,0,1,0,0,0,1
ZAF,202115,10 – 20,1,11,1,0,4,17
ZAF,202115,20 – 30,0,15,0,0,3,18
ZAF,202115,30 – 40,0,13,0,0,2,15
ZAF,202115,40 – 50,1,16,3,0,4,24
ZAF,202115,5 – 10,0,1,0,0,0,1
ZAF,202115,50 – 60,0,16,0,0,5,21
ZAF,202115,60 – 70,0,13,1,0,3,17
ZAF,202115,70 – 80,0,8,1,0,0,9
ZAF,202115,< 1,0,1,0,0,0,1
