Country,Week,Age_group,Alpha,Beta,Delta,Omicron BA.1,Omicron BA.2,Other_variants,Total
ARG,202037,40 – 50,0,0,0,0,0,2,2
ARG,202037,50 – 60,0,0,0,0,0,1,1
ARG,202037,60 – 70,0,0,0,0,0,1,1
ARG,202038,1 – 5,0,0,0,0,0,1,1
ARG,202038,10 – 20,0,0,0,0,0,1,1
ARG,202038,20 – 30,0,0,0,0,0,5,5
ARG,202038,30 – 40,0,0,0,0,0,7,7
ARG,202038,40 – 50,0,0,0,0,0,4,4
ARG,202038,5 – 10,0,0,0,0,0,1,1
ARG,202038,50 – 60,0,0,0,0,0,2,2
ARG,202038,60 – 70,0,0,0,0,0,1,1
ARG,202039,10 – 20,0,0,0,0,0,2,2
ARG,202039,20 – 30,0,0,0,0,0,4,4
ARG,202039,30 – 40,0,0,0,0,0,5,5
ARG,202039,40 – 50,0,0,0,0,0,5,5
ARG,202039,50 – 60,0,0,0,0,0,3,3
ARG,202039,60 – 70,0,0,0,0,0,2,2
ARG,202039,70 – 80,0,0,0,0,0,3,3
ARG,202039,>= 80,0,0,0,0,0,2,2
ARG,202040,1 – 5,0,0,0,0,0,1,1
ARG,202040,20 – 30,0,0,0,0,0,3,3
ARG,202040,30 – 40,0,0,0,0,0,3,3
ARG,202040,40 – 50,0,0,0,0,0,4,4
ARG,202040,5 – 10,0,0,0,0,0,1,1
ARG,202040,50 – 60,0,0,0,0,0,1,1
ARG,202040,>= 80,0,0,0,0,0,1,1
ARG,202041,10 – 20,0,0,0,0,0,1,1
ARG,202041,20 – 30,0,0,0,0,0,5,5
ARG,202041,30 – 40,0,0,0,0,0,4,4
ARG,202041,40 – 50,0,0,0,0,0,1,1
ARG,202041,50 – 60,0,0,0,0,0,1,1
ARG,202041,70 – 80,0,0,0,0,0,1,1
ARG,202041,>= 80,0,0,0,0,0,3,3
ARG,202042,1 – 5,0,0,0,0,0,1,1
ARG,202042,10 – 20,0,0,0,0,0,3,3
ARG,202042,20 – 30,0,0,0,0,0,11,11
ARG,202042,30 – 40,0,0,0,0,0,9,9
ARG,202042,40 – 50,0,0,0,0,0,8,8
ARG,202042,50 – 60,0,0,0,0,0,5,5
ARG,202042,60 – 70,0,0,0,0,0,6,6
ARG,202042,70 – 80,0,0,0,0,0,4,4
ARG,202043,10 – 20,0,0,0,0,0,2,2
ARG,202043,20 – 30,0,0,0,0,0,14,14
ARG,202043,30 – 40,0,0,0,0,0,6,6
ARG,202043,40 – 50,0,0,0,0,0,9,9
ARG,202043,50 – 60,0,0,0,0,0,8,8
ARG,202043,60 – 70,0,0,0,0,0,3,3
ARG,202043,70 – 80,0,0,0,0,0,1,1
ARG,202044,10 – 20,0,0,0,0,0,1,1
ARG,202044,20 – 30,0,0,0,0,0,7,7
ARG,202044,30 – 40,0,0,0,0,0,1,1
ARG,202044,40 – 50,0,0,0,0,0,5,5
ARG,202044,50 – 60,0,0,0,0,0,4,4
ARG,202044,60 – 70,0,0,0,0,0,4,4
ARG,202045,10 – 20,0,0,0,0,0,1,1
ARG,202045,20 – 30,0,0,0,0,0,8,8
ARG,202045,30 – 40,0,0,0,0,0,3,3
ARG,202045,40 – 50,0,0,0,0,0,7,7
ARG,202045,50 – 60,0,0,0,0,0,6,6
ARG,202045,70 – 80,0,0,0,0,0,1,1
ARG,202045,>= 80,0,0,0,0,0,1,1
ARG,202046,1 – 5,0,0,0,0,0,1,1
ARG,202046,20 – 30,0,0,0,0,0,4,4
ARG,202046,30 – 40,0,0,0,0,0,4,4
ARG,202046,40 – 50,0,0,0,0,0,2,2
ARG,202046,50 – 60,0,0,0,0,0,1,1
ARG,202046,60 – 70,0,0,0,0,0,1,1
ARG,202046,70 – 80,0,0,0,0,0,2,2
ARG,202046,>= 80,0,0,0,0,0,1,1
ARG,202047,10 – 20,0,0,0,0,0,1,1
ARG,202047,20 – 30,0,0,0,0,0,5,5
ARG,202047,30 – 40,0,0,0,0,0,5,5
ARG,202047,40 – 50,0,0,0,0,0,2,2
ARG,202047,50 – 60,0,0,0,0,0,11,11
ARG,202047,60 – 70,0,0,0,0,0,2,2
ARG,202047,70 – 80,0,0,0,0,0,4,4
ARG,202047,>= 80,0,0,0,0,0,1,1
ARG,202048,10 – 20,0,0,0,0,0,2,2
ARG,202048,20 – 30,0,0,0,0,0,4,4
ARG,202048,30 – 40,0,0,0,0,0,9,9
ARG,202048,40 – 50,0,0,0,0,0,2,2
ARG,202048,50 – 60,0,0,0,0,0,4,4
ARG,202048,60 – 70,0,0,0,0,0,3,3
ARG,202048,70 – 80,0,0,0,0,0,2,2
ARG,202048,>= 80,0,0,0,0,0,1,1
ARG,202049,1 – 5,0,0,0,0,0,1,1
ARG,202049,10 – 20,0,0,0,0,0,1,1
ARG,202049,20 – 30,0,0,0,0,0,2,2
ARG,202049,30 – 40,0,0,0,0,0,1,1
ARG,202049,40 – 50,0,0,0,0,0,1,1
ARG,202049,50 – 60,0,0,0,0,0,2,2
ARG,202049,60 – 70,0,0,0,0,0,3,3
ARG,202050,10 – 20,0,0,0,0,0,1,1
ARG,202050,20 – 30,0,0,0,0,0,1,1
ARG,202050,30 – 40,0,0,0,0,0,6,6
ARG,202050,40 – 50,0,0,0,0,0,3,3
ARG,202050,50 – 60,0,0,0,0,0,1,1
ARG,202050,60 – 70,0,0,0,0,0,3,3
ARG,202051,10 – 20,0,0,0,0,0,3,3
ARG,202051,20 – 30,0,0,0,0,0,9,9
ARG,202051,30 – 40,0,0,0,0,0,3,3
ARG,202051,40 – 50,0,0,0,0,0,3,3
ARG,202051,50 – 60,0,0,0,0,0,4,4
ARG,202051,60 – 70,0,0,0,0,0,4,4
ARG,202051,>= 80,0,0,0,0,0,3,3
ARG,202052,10 – 20,0,0,0,0,0,4,4
ARG,202052,20 – 30,0,0,0,0,0,1,1
ARG,202052,30 – 40,0,0,0,0,0,2,2
ARG,202052,40 – 50,1,0,0,0,0,3,4
ARG,202052,5 – 10,0,0,0,0,0,1,1
ARG,202052,50 – 60,0,0,0,0,0,2,2
ARG,202052,70 – 80,0,0,0,0,0,1,1
ARG,202052,>= 80,0,0,0,0,0,1,1
ARG,202053,20 – 30,0,0,0,0,0,5,5
