Country,Week,Alpha,Beta,Delta,Omicron BA.1,Omicron BA.2,Other_variants,Total
MYS,202004,0,0,0,0,0,3,3
MYS,202005,0,0,0,0,0,3,3
MYS,202006,0,0,0,0,0,3,3
MYS,202007,0,0,0,0,0,2,2
MYS,202009,0,0,0,0,0,4,4
MYS,202010,0,0,0,0,0,9,9
MYS,202011,0,0,0,0,0,3,3
MYS,202012,0,0,0,0,0,17,17
MYS,202013,0,0,0,0,0,24,24
MYS,202014,0,0,0,0,0,30,30
MYS,202015,0,0,0,0,0,28,28
MYS,202016,0,0,0,0,0,9,9
MYS,202017,0,0,0,0,0,4,4
MYS,202018,0,0,0,0,0,2,2
MYS,202019,0,0,0,0,0,2,2
MYS,202020,0,0,0,0,0,4,4
MYS,202021,0,0,0,0,0,1,1
MYS,202022,0,0,0,0,0,5,5
MYS,202024,0,0,0,0,0,3,3
MYS,202028,0,0,0,0,0,1,1
MYS,202029,0,0,0,0,0,1,1
MYS,202030,0,0,0,0,0,1,1
MYS,202031,0,0,0,0,0,2,2
MYS,202033,0,0,0,0,0,5,5
MYS,202034,0,0,0,0,0,5,5
MYS,202037,0,0,0,0,0,1,1
MYS,202040,0,0,0,0,0,15,15
MYS,202041,0,0,0,0,0,11,11
MYS,202042,0,0,0,0,0,16,16
MYS,202043,0,0,0,0,0,23,23
MYS,202044,0,0,0,0,0,26,26
MYS,202045,0,0,0,0,0,41,41
MYS,202046,0,0,0,0,0,25,25
MYS,202047,0,0,0,0,0,25,25
MYS,202048,0,0,0,0,0,25,25
MYS,202049,0,1,0,0,0,11,12
MYS,202050,0,0,0,0,0,15,15
MYS,202051,0,0,0,0,0,24,24
MYS,202052,0,0,0,0,0,7,7
MYS,202053,1,0,0,0,0,13,14
MYS,202101,0,0,0,0,0,31,31
MYS,202102,0,0,4,0,0,75,79
MYS,202103,0,0,0,0,0,59,59
MYS,202104,1,0,0,0,0,47,48
MYS,202105,0,2,1,0,0,52,55
MYS,202106,1,0,7,0,0,39,47
MYS,202107,0,0,0,0,0,45,45
MYS,202108,0,4,0,0,0,48,52
MYS,202109,0,2,0,0,0,16,18
MYS,202110,0,9,7,0,0,16,32
MYS,202111,0,3,1,0,0,25,29
MYS,202112,1,6,1,0,0,28,36
MYS,202113,0,4,0,0,0,52,56
MYS,202114,4,6,7,0,0,66,83
MYS,202115,3,29,0,0,0,62,94
MYS,202116,0,16,0,0,0,12,28
MYS,202117,0,19,1,0,0,25,45
MYS,202118,0,31,5,0,0,44,80
MYS,202119,0,9,10,0,0,10,29
MYS,202120,0,22,9,0,0,19,50
MYS,202121,0,8,3,0,0,10,21
MYS,202122,2,7,8,0,0,22,39
MYS,202123,0,4,24,0,0,6,34
MYS,202124,1,4,21,0,0,13,39
MYS,202125,1,6,36,0,0,17,60
MYS,202126,0,1,55,0,0,9,65
MYS,202127,0,1,38,0,0,2,41
MYS,202128,0,1,49,0,0,2,52
MYS,202129,0,4,105,0,0,9,118
MYS,202130,0,4,153,0,0,9,166
MYS,202131,0,3,219,0,0,20,242
MYS,202132,0,0,293,0,0,4,297
MYS,202133,0,0,292,0,0,2,294
MYS,202134,0,1,389,0,0,1,391
MYS,202135,0,0,329,0,0,0,329
MYS,202136,0,2,434,0,0,0,436
MYS,202137,0,0,353,0,0,0,353
MYS,202138,0,1,347,0,0,0,348
MYS,202139,0,0,330,0,0,0,330
MYS,202140,0,0,291,0,0,0,291
MYS,202141,0,0,161,0,0,0,161
MYS,202142,0,0,199,0,0,0,199
MYS,202143,0,1,223,0,0,0,224
MYS,202144,0,1,221,0,0,2,224
MYS,202145,0,0,199,0,0,1,200
MYS,202146,0,0,196,1,0,0,197
MYS,202147,0,0,190,0,0,1,191
MYS,202148,0,0,247,0,0,1,248
MYS,202149,0,0,181,2,0,6,189
MYS,202150,0,0,158,22,0,49,229
MYS,202151,0,0,114,53,2,251,420
MYS,202152,0,0,41,45,3,193,282
MYS,202201,0,0,42,19,4,95,160
MYS,202202,0,0,14,0,1,30,45
MYS,202203,0,0,7,15,20,97,139
MYS,202204,0,0,2,0,0,31,33
MYS,202205,0,0,0,0,3,40,43
MYS,202206,0,0,0,1,0,7,8
