Country,Week,Age_group,Alpha,Beta,Delta,Omicron BA.1,Omicron BA.2,Other_variants,Total
ROU,202032,60 – 70,0,0,0,0,0,1,1
ROU,202032,70 – 80,0,0,0,0,0,2,2
ROU,202032,>= 80,0,0,0,0,0,1,1
ROU,202033,10 – 20,0,0,0,0,0,1,1
ROU,202033,30 – 40,0,0,0,0,0,1,1
ROU,202033,40 – 50,0,0,0,0,0,2,2
ROU,202033,50 – 60,0,0,0,0,0,2,2
ROU,202033,60 – 70,0,0,0,0,0,1,1
ROU,202034,1 – 5,0,0,0,0,0,1,1
ROU,202034,10 – 20,0,0,0,0,0,1,1
ROU,202034,20 – 30,0,0,0,0,0,1,1
ROU,202034,30 – 40,0,0,0,0,0,7,7
ROU,202034,40 – 50,0,0,0,0,0,3,3
ROU,202034,50 – 60,0,0,0,0,0,8,8
ROU,202034,60 – 70,0,0,0,0,0,2,2
ROU,202034,70 – 80,0,0,0,0,0,1,1
ROU,202035,1 – 5,1,0,0,0,0,0,1
ROU,202035,10 – 20,1,0,0,0,0,4,5
ROU,202035,20 – 30,0,0,0,0,0,2,2
ROU,202035,30 – 40,0,0,0,0,0,9,9
ROU,202035,40 – 50,0,0,0,0,0,10,10
ROU,202035,50 – 60,0,0,0,0,0,13,13
ROU,202035,60 – 70,0,0,0,0,0,9,9
ROU,202035,70 – 80,0,0,0,0,0,4,4
ROU,202035,>= 80,0,0,0,0,0,2,2
ROU,202036,20 – 30,0,0,0,0,0,3,3
ROU,202036,30 – 40,0,0,0,0,0,3,3
ROU,202036,40 – 50,0,0,0,0,0,3,3
ROU,202036,50 – 60,0,0,0,0,0,3,3
ROU,202036,60 – 70,0,0,0,0,0,3,3
ROU,202036,70 – 80,0,0,0,0,0,1,1
ROU,202036,>= 80,0,0,0,0,0,1,1
ROU,202037,1 – 5,0,0,0,0,0,2,2
ROU,202037,10 – 20,0,0,0,0,0,5,5
ROU,202037,20 – 30,0,0,0,0,0,3,3
ROU,202037,30 – 40,0,0,0,0,0,12,12
ROU,202037,40 – 50,0,0,0,0,0,3,3
ROU,202037,50 – 60,0,0,0,0,0,3,3
ROU,202037,60 – 70,0,0,0,0,0,5,5
ROU,202038,10 – 20,0,0,0,0,0,1,1
ROU,202038,20 – 30,0,0,0,0,0,5,5
ROU,202038,30 – 40,0,0,0,0,0,7,7
ROU,202038,40 – 50,0,0,0,0,0,5,5
ROU,202038,5 – 10,0,0,0,0,0,1,1
ROU,202038,50 – 60,0,0,0,0,0,2,2
ROU,202038,60 – 70,0,0,0,0,0,5,5
ROU,202038,70 – 80,0,0,0,0,0,4,4
ROU,202039,1 – 5,0,0,0,0,0,1,1
ROU,202039,10 – 20,0,0,0,0,0,2,2
ROU,202039,20 – 30,0,0,0,0,0,6,6
ROU,202039,30 – 40,0,0,0,0,0,7,7
ROU,202039,40 – 50,0,0,0,0,0,9,9
ROU,202039,50 – 60,0,0,0,0,0,4,4
ROU,202039,60 – 70,0,0,0,0,0,5,5
ROU,202039,70 – 80,0,0,0,0,0,1,1
ROU,202039,>= 80,0,0,0,0,0,1,1
ROU,202040,20 – 30,0,0,0,0,0,1,1
ROU,202040,30 – 40,0,0,0,0,0,4,4
ROU,202040,40 – 50,0,0,0,0,0,2,2
ROU,202040,50 – 60,0,0,0,0,0,1,1
ROU,202040,60 – 70,0,0,0,0,0,2,2
ROU,202040,70 – 80,0,0,0,0,0,3,3
ROU,202040,>= 80,0,0,0,0,0,3,3
ROU,202041,10 – 20,0,0,0,0,0,1,1
ROU,202041,40 – 50,0,0,0,0,0,1,1
ROU,202041,50 – 60,0,0,0,0,0,1,1
ROU,202041,60 – 70,0,0,0,0,0,1,1
ROU,202042,1 – 5,1,0,0,0,0,1,2
ROU,202042,10 – 20,0,0,0,0,0,1,1
ROU,202042,5 – 10,1,0,0,0,0,0,1
ROU,202042,50 – 60,0,0,0,0,0,2,2
ROU,202042,70 – 80,0,0,0,0,0,1,1
ROU,202043,20 – 30,0,0,0,0,0,7,7
ROU,202043,30 – 40,0,0,0,0,0,11,11
ROU,202043,40 – 50,0,0,0,0,0,11,11
ROU,202043,50 – 60,0,0,0,0,0,10,10
ROU,202043,60 – 70,0,0,0,0,0,7,7
ROU,202043,70 – 80,0,0,0,0,0,2,2
ROU,202044,1 – 5,0,0,0,0,0,1,1
ROU,202044,10 – 20,0,0,0,0,0,3,3
ROU,202044,20 – 30,0,0,0,0,0,3,3
ROU,202044,30 – 40,0,0,0,0,0,2,2
ROU,202044,40 – 50,0,0,0,0,0,7,7
ROU,202044,5 – 10,1,0,0,0,0,0,1
ROU,202044,50 – 60,0,0,0,0,0,4,4
ROU,202044,60 – 70,0,0,0,0,0,3,3
ROU,202044,70 – 80,0,0,0,0,0,2,2
ROU,202044,>= 80,0,0,0,0,0,1,1
ROU,202045,1 – 5,0,0,0,0,0,1,1
ROU,202045,10 – 20,0,0,0,0,0,3,3
ROU,202045,20 – 30,0,0,0,0,0,7,7
ROU,202045,30 – 40,0,0,0,0,0,9,9
ROU,202045,40 – 50,0,0,0,0,0,14,14
ROU,202045,50 – 60,0,0,0,0,0,15,15
ROU,202045,60 – 70,0,0,0,0,0,5,5
ROU,202045,70 – 80,0,0,0,0,0,3,3
ROU,202045,>= 80,0,0,0,0,0,2,2
ROU,202046,1 – 5,0,0,0,0,0,1,1
ROU,202046,10 – 20,0,0,0,0,0,3,3
ROU,202046,20 – 30,0,0,0,0,0,7,7
ROU,202046,30 – 40,0,0,0,0,0,18,18
ROU,202046,40 – 50,0,0,0,0,0,19,19
ROU,202046,50 – 60,0,0,0,0,0,10,10
ROU,202046,60 – 70,0,0,0,0,0,7,7
ROU,202046,70 – 80,0,0,0,0,0,6,6
ROU,202046,>= 80,0,0,0,0,0,2,2
ROU,202047,1 – 5,0,0,0,0,0,1,1
ROU,202047,10 – 20,0,0,0,0,0,3,3
ROU,202047,20 – 30,0,0,0,0,0,6,6
ROU,202047,30 – 40,0,0,0,0,0,11,11
ROU,202047,40 – 50,0,0,0,0,0,5,5
ROU,202047,50 – 60,0,0,0,0,0,9,9
ROU,202047,60 – 70,0,0,0,0,0,4,4
ROU,202047,70 – 80,0,0,0,0,0,5,5
ROU,202047,>= 80,0,0,0,0,0,2,2
ROU,202048,1 – 5,0,0,0,0,0,2,2
ROU,202048,10 – 20,0,0,0,0,0,5,5
ROU,202048,20 – 30,0,0,0,0,0,26,26
ROU,202048,30 – 40,0,0,0,0,0,16,16
ROU,202048,40 – 50,0,0,0,0,0,11,11
ROU,202048,5 – 10,0,0,0,0,0,1,1
ROU,202048,50 – 60,0,0,0,0,0,11,11
ROU,202048,60 – 70,0,0,0,0,0,13,13
ROU,202048,70 – 80,0,0,0,0,0,9,9
ROU,202048,< 1,0,0,0,0,0,1,1
ROU,202048,>= 80,0,0,0,0,0,8,8
ROU,202049,1 – 5,0,0,0,0,0,2,2
