Country,Week,Gender,Alpha,Beta,Delta,Omicron,Other_variants,Total
POL,202128,Male,5,0,41,0,4,50
POL,202129,Female,1,0,71,0,3,75
POL,202129,Male,6,0,55,0,3,64
POL,202130,Female,2,0,85,0,0,87
POL,202130,Male,5,0,76,0,9,90
POL,202131,Female,1,0,95,0,1,97
POL,202131,Male,1,0,79,0,2,82
POL,202132,Female,1,0,84,0,1,86
POL,202132,Male,0,0,70,0,1,71
POL,202133,Female,1,0,302,0,1,304
POL,202133,Male,0,0,281,0,1,282
POL,202134,Female,1,0,217,0,0,218
POL,202134,Male,1,0,166,0,1,168
POL,202135,Female,0,0,292,0,0,292
POL,202135,Male,0,0,212,0,1,213
POL,202136,Female,0,0,349,0,0,349
POL,202136,Male,0,0,284,0,0,284
POL,202137,Female,0,0,429,0,1,430
POL,202137,Male,0,0,370,0,3,373
POL,202138,Female,0,0,475,0,1,476
POL,202138,Male,0,0,362,0,2,364
POL,202139,Female,0,0,488,0,0,488
POL,202139,Male,1,0,379,0,1,381
POL,202140,Female,0,0,669,0,0,669
POL,202140,Male,0,0,515,0,0,515
POL,202141,Female,0,0,649,0,0,649
POL,202141,Male,0,0,459,0,0,459
POL,202142,Female,0,0,809,0,1,810
POL,202142,Male,0,0,574,0,1,575
POL,202143,Female,0,0,810,0,1,811
POL,202143,Male,0,0,554,0,1,555
POL,202144,Female,0,0,1225,0,0,1225
POL,202144,Male,0,0,955,0,0,955
POL,202145,Female,0,0,1141,0,0,1141
POL,202145,Male,0,0,830,0,1,831
POL,202146,Female,0,0,593,0,0,593
POL,202146,Male,0,0,450,0,0,450
POL,202147,Female,0,0,710,0,0,710
POL,202147,Male,0,0,510,0,0,510
POL,202148,Female,0,0,878,0,0,878
POL,202148,Male,0,0,624,0,0,624
POL,202149,Female,0,0,1088,5,0,1093
POL,202149,Male,0,0,898,0,0,898
POL,202150,Female,0,0,947,11,1,959
POL,202150,Male,0,0,767,10,0,777
POL,202151,Female,0,0,871,55,5,931
POL,202151,Male,0,0,727,45,6,778
POL,202152,Female,0,0,1046,222,14,1282
POL,202152,Male,0,0,841,190,14,1045
POL,202201,Female,0,0,786,651,20,1457
POL,202201,Male,0,0,716,541,19,1276
POL,202202,Female,0,0,254,228,0,482
POL,202202,Male,0,0,180,182,0,362
POL,202203,Female,0,0,76,161,0,237
POL,202203,Male,0,0,55,88,0,143
POL,202204,Female,0,0,6,23,0,29
POL,202204,Male,0,0,8,23,0,31
