Country,Week,Age_group,Alpha,Beta,Delta,Omicron,Other_variants,Total
ISR,202051,20 – 30,0,0,0,0,2,2
ISR,202051,30 – 40,0,0,0,0,4,4
ISR,202051,40 – 50,0,0,0,0,2,2
ISR,202051,50 – 60,0,0,0,0,2,2
ISR,202051,60 – 70,0,0,0,0,2,2
ISR,202051,70 – 80,0,0,0,0,2,2
ISR,202051,>= 80,0,0,0,0,1,1
ISR,202052,10 – 20,1,0,0,0,0,1
ISR,202052,40 – 50,0,0,0,0,2,2
ISR,202053,1 – 5,0,0,0,0,8,8
ISR,202053,10 – 20,8,0,0,0,46,54
ISR,202053,20 – 30,4,0,0,0,63,67
ISR,202053,30 – 40,2,0,0,0,37,39
ISR,202053,40 – 50,4,0,0,0,52,56
ISR,202053,5 – 10,0,0,0,0,22,22
ISR,202053,50 – 60,4,0,0,0,32,36
ISR,202053,60 – 70,0,0,0,0,19,19
ISR,202053,70 – 80,1,0,0,0,12,13
ISR,202053,>= 80,0,0,0,0,3,3
ISR,202101,30 – 40,0,0,0,0,1,1
ISR,202102,20 – 30,1,0,0,0,0,1
ISR,202102,30 – 40,0,0,0,0,1,1
ISR,202102,< 1,1,0,0,0,0,1
ISR,202103,20 – 30,5,0,0,0,1,6
ISR,202103,30 – 40,1,0,0,0,4,5
ISR,202103,40 – 50,3,0,0,0,1,4
ISR,202103,5 – 10,2,0,0,0,0,2
ISR,202103,< 1,1,0,0,0,1,2
ISR,202104,20 – 30,3,0,0,0,3,6
ISR,202104,30 – 40,8,0,0,0,3,11
ISR,202104,40 – 50,13,0,0,0,7,20
ISR,202104,5 – 10,2,0,0,0,0,2
ISR,202104,50 – 60,15,0,0,0,11,26
ISR,202104,60 – 70,9,0,0,0,5,14
ISR,202104,70 – 80,9,0,0,0,2,11
ISR,202104,>= 80,7,0,0,0,1,8
ISR,202105,,2,0,0,0,0,2
ISR,202105,20 – 30,24,0,0,0,3,27
ISR,202105,30 – 40,24,0,0,0,10,34
ISR,202105,40 – 50,41,1,0,0,14,56
ISR,202105,50 – 60,40,2,0,0,8,50
ISR,202105,60 – 70,24,2,0,0,9,35
ISR,202105,70 – 80,17,1,0,0,5,23
ISR,202105,< 1,1,0,0,0,0,1
ISR,202105,>= 80,11,0,0,0,1,12
ISR,202106,,3,0,0,0,0,3
ISR,202106,1 – 5,1,0,0,0,0,1
ISR,202106,10 – 20,1,0,0,0,0,1
ISR,202106,20 – 30,19,0,0,0,7,26
ISR,202106,30 – 40,49,1,0,0,4,54
ISR,202106,40 – 50,54,1,0,0,5,60
ISR,202106,5 – 10,1,0,0,0,0,1
ISR,202106,50 – 60,38,1,0,0,9,48
ISR,202106,60 – 70,28,4,0,0,9,41
ISR,202106,70 – 80,12,0,0,0,3,15
ISR,202106,< 1,2,0,0,0,0,2
ISR,202106,>= 80,12,1,0,0,1,14
ISR,202107,,1,0,0,0,0,1
ISR,202107,10 – 20,1,0,0,0,0,1
ISR,202107,20 – 30,22,0,0,0,0,22
ISR,202107,30 – 40,36,0,0,0,1,37
ISR,202107,40 – 50,38,0,0,0,0,38
ISR,202107,50 – 60,22,0,0,0,4,26
ISR,202107,60 – 70,17,0,0,0,1,18
ISR,202107,70 – 80,10,0,0,0,2,12
ISR,202107,>= 80,6,0,0,0,0,6
ISR,202108,10 – 20,1,0,0,0,0,1
ISR,202108,20 – 30,5,0,0,0,0,5
ISR,202108,30 – 40,11,0,0,0,0,11
ISR,202108,40 – 50,20,0,0,0,1,21
ISR,202108,50 – 60,6,0,0,0,0,6
ISR,202108,60 – 70,10,0,0,0,1,11
ISR,202108,70 – 80,5,0,0,0,0,5
ISR,202108,< 1,1,0,0,0,0,1
ISR,202108,>= 80,2,0,0,0,0,2
ISR,202109,,1,0,0,0,0,1
ISR,202109,10 – 20,2,0,0,0,0,2
ISR,202109,20 – 30,17,0,0,0,1,18
ISR,202109,30 – 40,22,0,0,0,0,22
ISR,202109,40 – 50,16,0,0,0,0,16
ISR,202109,50 – 60,10,0,0,0,0,10
ISR,202109,60 – 70,5,0,0,0,1,6
ISR,202109,70 – 80,6,0,0,0,0,6
ISR,202109,< 1,1,0,0,0,0,1
ISR,202109,>= 80,2,0,0,0,1,3
ISR,202110,,1,0,0,0,0,1
ISR,202110,20 – 30,2,0,0,0,0,2
ISR,202110,30 – 40,2,0,0,0,1,3
ISR,202110,40 – 50,4,0,0,0,0,4
ISR,202110,60 – 70,1,0,0,0,0,1
ISR,202111,20 – 30,1,0,0,0,0,1
ISR,202111,30 – 40,1,0,0,0,0,1
ISR,202111,>= 80,1,0,0,0,0,1
ISR,202112,1 – 5,1,0,0,0,0,1
ISR,202112,10 – 20,6,0,0,0,1,7
ISR,202112,20 – 30,0,0,0,0,1,1
ISR,202112,30 – 40,2,0,0,0,1,3
ISR,202112,40 – 50,3,0,0,0,0,3
ISR,202112,5 – 10,6,0,0,0,0,6
ISR,202112,60 – 70,3,0,0,0,0,3
ISR,202112,70 – 80,2,0,0,0,0,2
ISR,202113,10 – 20,0,0,0,0,1,1
