Country,Week,Age_group,Alpha,Beta,Delta,Omicron BA.1,Omicron BA.2,Other_variants,Total
ITA,202015,70 – 80,0,0,0,0,0,10,10
ITA,202015,>= 80,0,0,0,0,0,29,29
ITA,202016,1 – 5,0,0,0,0,0,2,2
ITA,202016,10 – 20,0,0,0,0,0,1,1
ITA,202016,30 – 40,0,0,0,0,0,3,3
ITA,202016,40 – 50,0,0,0,0,0,3,3
ITA,202016,50 – 60,0,0,0,0,0,17,17
ITA,202016,60 – 70,0,0,0,0,0,9,9
ITA,202016,70 – 80,0,0,0,0,0,19,19
ITA,202016,>= 80,0,0,0,0,0,5,5
ITA,202017,10 – 20,0,0,0,0,0,3,3
ITA,202017,20 – 30,0,0,0,0,0,4,4
ITA,202017,30 – 40,0,0,0,0,0,10,10
ITA,202017,40 – 50,0,0,0,0,0,7,7
ITA,202017,5 – 10,0,0,0,0,0,1,1
ITA,202017,50 – 60,0,0,0,0,0,8,8
ITA,202017,60 – 70,0,0,0,0,0,9,9
ITA,202017,70 – 80,0,0,0,0,0,12,12
ITA,202017,>= 80,0,0,0,0,0,17,17
ITA,202018,10 – 20,0,0,0,0,0,3,3
ITA,202018,20 – 30,0,0,0,0,0,5,5
ITA,202018,30 – 40,0,0,0,0,0,7,7
ITA,202018,40 – 50,0,0,0,0,0,13,13
ITA,202018,50 – 60,0,0,0,0,0,10,10
ITA,202018,60 – 70,0,0,0,0,0,12,12
ITA,202018,70 – 80,0,0,0,0,0,5,5
ITA,202018,>= 80,0,0,0,0,0,18,18
ITA,202019,1 – 5,0,0,0,0,0,1,1
ITA,202019,10 – 20,0,0,0,0,0,2,2
ITA,202019,20 – 30,0,0,0,0,0,1,1
ITA,202019,30 – 40,0,0,0,0,0,3,3
ITA,202019,5 – 10,0,0,0,0,0,2,2
ITA,202019,50 – 60,0,0,0,0,0,3,3
ITA,202019,60 – 70,0,0,0,0,0,4,4
ITA,202019,70 – 80,0,0,0,0,0,3,3
ITA,202019,>= 80,0,0,0,0,0,7,7
ITA,202020,1 – 5,0,0,0,0,0,3,3
ITA,202020,10 – 20,0,0,0,0,0,2,2
ITA,202020,20 – 30,0,0,0,0,0,2,2
ITA,202020,30 – 40,0,0,0,0,0,1,1
ITA,202020,40 – 50,0,0,0,0,0,4,4
ITA,202020,5 – 10,0,0,0,0,0,1,1
ITA,202020,50 – 60,0,0,0,0,0,3,3
ITA,202020,60 – 70,0,0,0,0,0,2,2
ITA,202020,70 – 80,0,0,0,0,0,5,5
ITA,202020,>= 80,0,0,0,0,0,6,6
ITA,202021,20 – 30,0,0,0,0,0,1,1
ITA,202021,30 – 40,0,0,0,0,0,2,2
ITA,202021,5 – 10,0,0,0,0,0,1,1
ITA,202021,50 – 60,0,0,0,0,0,3,3
ITA,202022,20 – 30,0,0,0,0,0,2,2
ITA,202022,40 – 50,0,0,0,0,0,1,1
ITA,202022,50 – 60,0,0,0,0,0,2,2
ITA,202022,70 – 80,0,0,0,0,0,1,1
ITA,202022,>= 80,0,0,0,0,0,1,1
ITA,202023,10 – 20,0,0,0,0,0,1,1
ITA,202023,30 – 40,0,0,0,0,0,1,1
ITA,202023,5 – 10,0,0,0,0,0,1,1
ITA,202023,50 – 60,0,0,0,0,0,3,3
ITA,202023,60 – 70,0,0,0,0,0,2,2
ITA,202023,70 – 80,0,0,0,0,0,6,6
ITA,202023,>= 80,0,0,0,0,0,5,5
ITA,202024,20 – 30,0,0,0,0,0,2,2
ITA,202024,30 – 40,0,0,0,0,0,1,1
ITA,202024,50 – 60,0,0,0,0,0,5,5
ITA,202024,60 – 70,0,0,0,0,0,5,5
ITA,202024,70 – 80,0,0,0,0,0,7,7
ITA,202024,>= 80,0,0,0,0,0,4,4
ITA,202025,1 – 5,0,0,0,0,0,3,3
ITA,202025,20 – 30,0,0,0,0,0,1,1
ITA,202025,30 – 40,0,0,0,0,0,5,5
ITA,202025,40 – 50,0,0,0,0,0,7,7
ITA,202025,60 – 70,0,0,0,0,0,1,1
ITA,202025,70 – 80,0,0,0,0,0,1,1
ITA,202025,>= 80,0,0,0,0,0,1,1
ITA,202026,1 – 5,0,0,0,0,0,1,1
ITA,202026,20 – 30,0,0,0,0,0,6,6
ITA,202026,30 – 40,0,0,0,0,0,6,6
ITA,202026,40 – 50,0,0,0,0,0,3,3
ITA,202026,5 – 10,0,0,0,0,0,1,1
ITA,202026,50 – 60,0,0,0,0,0,1,1
ITA,202026,>= 80,0,0,0,0,0,1,1
ITA,202027,10 – 20,0,0,0,0,0,3,3
ITA,202027,20 – 30,0,0,0,0,0,16,16
ITA,202027,30 – 40,0,0,0,0,0,20,20
ITA,202027,40 – 50,0,0,0,0,0,11,11
ITA,202027,5 – 10,0,0,0,0,0,2,2
ITA,202027,50 – 60,0,0,0,0,0,6,6
ITA,202027,60 – 70,0,0,0,0,0,1,1
ITA,202028,10 – 20,0,0,0,0,0,1,1
ITA,202028,20 – 30,0,0,0,0,0,3,3
ITA,202028,30 – 40,0,0,0,0,0,6,6
ITA,202028,40 – 50,0,0,0,0,0,4,4
ITA,202028,5 – 10,0,0,0,0,0,1,1
ITA,202029,1 – 5,0,0,0,0,0,1,1
ITA,202029,10 – 20,0,0,0,0,0,2,2
ITA,202029,20 – 30,0,0,0,0,0,2,2
ITA,202029,30 – 40,0,0,0,0,0,4,4
ITA,202029,5 – 10,0,0,0,0,0,2,2
ITA,202029,60 – 70,0,0,0,0,0,1,1
ITA,202030,1 – 5,0,0,0,0,0,1,1
ITA,202030,10 – 20,0,0,0,0,0,3,3
ITA,202030,20 – 30,0,0,0,0,0,1,1
ITA,202030,30 – 40,0,0,0,0,0,5,5
ITA,202030,40 – 50,0,0,0,0,0,1,1
ITA,202030,50 – 60,0,0,0,0,0,3,3
ITA,202030,70 – 80,0,0,0,0,0,1,1
ITA,202031,30 – 40,0,0,0,0,0,2,2
ITA,202032,1 – 5,0,0,0,0,0,1,1
ITA,202032,30 – 40,0,0,0,0,0,2,2
ITA,202032,50 – 60,0,0,0,0,0,1,1
ITA,202032,60 – 70,0,0,0,0,0,1,1
ITA,202032,< 1,0,0,0,0,0,1,1
ITA,202033,10 – 20,0,0,0,0,0,4,4
ITA,202033,20 – 30,0,0,0,0,0,3,3
ITA,202034,10 – 20,0,0,0,0,0,3,3
ITA,202034,20 – 30,0,0,0,0,0,5,5
ITA,202034,30 – 40,0,0,0,0,0,2,2
ITA,202034,40 – 50,0,0,0,0,0,2,2
ITA,202034,50 – 60,0,0,0,0,0,2,2
ITA,202034,60 – 70,0,0,0,0,0,1,1
ITA,202034,70 – 80,0,0,0,0,0,2,2
ITA,202034,>= 80,0,0,0,0,0,3,3
ITA,202035,10 – 20,0,0,0,0,0,2,2
ITA,202035,20 – 30,0,0,0,0,0,14,14
ITA,202035,30 – 40,0,0,0,0,0,15,15
ITA,202035,40 – 50,0,0,0,0,0,5,5
ITA,202035,50 – 60,0,0,0,0,0,13,13
ITA,202035,60 – 70,0,0,0,0,0,19,19
ITA,202035,70 – 80,0,0,0,0,0,9,9
ITA,202035,>= 80,0,0,0,0,0,6,6
ITA,202036,1 – 5,0,0,0,0,0,1,1
ITA,202036,10 – 20,0,0,0,0,0,6,6
ITA,202036,20 – 30,0,0,0,0,0,7,7
ITA,202036,30 – 40,0,0,0,0,0,5,5
ITA,202036,40 – 50,0,0,0,0,0,7,7
ITA,202036,50 – 60,0,0,0,0,0,14,14
ITA,202036,60 – 70,0,0,0,0,0,1,1
ITA,202036,70 – 80,0,0,0,0,0,2,2
ITA,202036,>= 80,0,0,0,0,0,1,1
ITA,202037,1 – 5,0,0,0,0,0,1,1
ITA,202037,10 – 20,0,0,0,0,0,8,8
ITA,202037,20 – 30,0,0,0,0,0,7,7
ITA,202037,30 – 40,0,0,0,0,0,6,6
ITA,202037,40 – 50,0,0,0,0,0,3,3
ITA,202037,50 – 60,0,0,0,0,0,14,14
ITA,202037,60 – 70,0,0,0,0,0,4,4
ITA,202037,70 – 80,0,0,0,0,0,4,4
ITA,202037,>= 80,0,0,0,0,0,5,5
ITA,202038,1 – 5,0,0,0,0,0,5,5
ITA,202038,10 – 20,0,0,0,0,0,2,2
ITA,202038,20 – 30,0,0,0,0,0,15,15
ITA,202038,30 – 40,0,0,0,0,0,19,19
ITA,202038,40 – 50,0,0,0,0,0,8,8
ITA,202038,5 – 10,0,0,0,0,0,2,2
ITA,202038,50 – 60,0,0,0,0,0,20,20
ITA,202038,60 – 70,0,0,0,0,0,8,8
ITA,202038,70 – 80,0,0,0,0,0,7,7
ITA,202038,>= 80,0,0,0,0,0,8,8
ITA,202039,1 – 5,0,0,0,0,0,4,4
ITA,202039,10 – 20,0,0,0,0,0,1,1
ITA,202039,20 – 30,0,0,0,0,0,2,2
ITA,202039,30 – 40,0,0,0,0,0,1,1
ITA,202039,40 – 50,0,0,0,0,0,3,3
ITA,202039,5 – 10,0,0,0,0,0,5,5
ITA,202039,50 – 60,0,0,0,0,0,6,6
ITA,202039,60 – 70,0,0,0,0,0,4,4
ITA,202039,>= 80,0,0,0,0,0,3,3
ITA,202040,1 – 5,0,0,0,0,0,1,1
ITA,202040,10 – 20,0,0,0,0,0,4,4
ITA,202040,20 – 30,0,0,0,0,0,4,4
ITA,202040,30 – 40,0,0,0,0,0,6,6
ITA,202040,40 – 50,0,0,0,0,0,4,4
ITA,202040,5 – 10,0,0,0,0,0,2,2
ITA,202040,50 – 60,0,0,0,0,0,8,8
ITA,202040,60 – 70,0,0,0,0,0,4,4
ITA,202041,1 – 5,0,0,0,0,0,4,4
ITA,202041,10 – 20,0,0,0,0,0,1,1
ITA,202041,20 – 30,0,0,0,0,0,4,4
ITA,202041,30 – 40,0,0,0,0,0,5,5
ITA,202041,40 – 50,1,0,0,0,0,4,5
ITA,202041,5 – 10,0,0,0,0,0,4,4
ITA,202041,50 – 60,0,0,0,0,0,3,3
ITA,202041,70 – 80,0,0,0,0,0,2,2
ITA,202041,>= 80,0,0,0,0,0,1,1
ITA,202042,1 – 5,0,0,0,0,0,3,3
ITA,202042,10 – 20,0,0,0,0,0,4,4
ITA,202042,20 – 30,0,0,0,0,0,6,6
ITA,202042,30 – 40,0,0,0,0,0,5,5
ITA,202042,40 – 50,0,0,0,0,0,7,7
ITA,202042,5 – 10,1,0,0,0,0,1,2
ITA,202042,50 – 60,0,0,0,0,0,5,5
ITA,202042,60 – 70,0,0,0,0,0,3,3
ITA,202042,70 – 80,0,0,0,0,0,7,7
ITA,202042,>= 80,0,0,0,0,0,2,2
ITA,202043,1 – 5,1,0,0,0,0,8,9
ITA,202043,10 – 20,0,0,0,0,0,10,10
ITA,202043,20 – 30,0,0,0,0,0,2,2
ITA,202043,30 – 40,1,0,0,0,0,6,7
ITA,202043,40 – 50,0,0,0,0,0,5,5
ITA,202043,5 – 10,0,0,0,0,0,9,9
ITA,202043,50 – 60,0,0,0,0,0,12,12
ITA,202043,60 – 70,0,0,0,0,0,6,6
ITA,202043,>= 80,0,0,0,0,0,5,5
ITA,202044,1 – 5,1,0,0,0,0,11,12
ITA,202044,10 – 20,0,0,0,0,0,33,33
ITA,202044,20 – 30,0,0,0,0,0,37,37
ITA,202044,30 – 40,0,0,0,0,0,37,37
ITA,202044,40 – 50,0,0,0,0,0,40,40
ITA,202044,5 – 10,0,0,0,0,0,10,10
ITA,202044,50 – 60,0,0,0,0,0,49,49
ITA,202044,60 – 70,0,0,0,0,0,28,28
ITA,202044,70 – 80,0,0,0,0,0,16,16
ITA,202044,< 1,0,0,0,0,0,10,10
ITA,202044,>= 80,0,0,0,0,0,2,2
ITA,202045,1 – 5,0,0,0,0,0,14,14
ITA,202045,10 – 20,0,0,0,0,0,18,18
ITA,202045,20 – 30,0,0,0,0,0,12,12
ITA,202045,30 – 40,0,0,0,0,0,18,18
ITA,202045,40 – 50,1,0,0,0,0,20,21
ITA,202045,5 – 10,0,0,0,0,0,6,6
ITA,202045,50 – 60,0,0,0,0,0,19,19
ITA,202045,60 – 70,0,0,0,0,0,21,21
ITA,202045,70 – 80,0,0,0,0,0,3,3
ITA,202045,>= 80,0,0,0,0,0,7,7
ITA,202046,1 – 5,0,0,0,0,0,14,14
ITA,202046,10 – 20,0,0,0,0,0,13,13
ITA,202046,20 – 30,0,0,0,0,0,11,11
ITA,202046,30 – 40,0,0,0,0,0,8,8
ITA,202046,40 – 50,0,0,0,0,0,7,7
ITA,202046,5 – 10,1,0,0,0,0,9,10
ITA,202046,50 – 60,0,0,0,0,0,5,5
ITA,202046,60 – 70,0,0,0,0,0,3,3
ITA,202046,70 – 80,0,0,0,0,0,5,5
ITA,202046,>= 80,0,0,0,0,0,9,9
ITA,202047,1 – 5,0,0,0,0,0,9,9
ITA,202047,10 – 20,0,0,0,0,0,11,11
ITA,202047,20 – 30,1,0,0,0,0,7,8
ITA,202047,30 – 40,0,0,0,0,0,6,6
ITA,202047,40 – 50,0,0,0,0,0,17,17
ITA,202047,5 – 10,0,0,0,0,0,7,7
ITA,202047,50 – 60,0,0,0,0,0,15,15
ITA,202047,60 – 70,0,0,0,0,0,7,7
ITA,202047,70 – 80,0,0,0,0,0,4,4
ITA,202047,>= 80,0,0,0,0,0,5,5
ITA,202048,1 – 5,0,0,0,0,0,7,7
ITA,202048,10 – 20,0,0,0,0,0,17,17
ITA,202048,20 – 30,0,0,0,0,0,9,9
ITA,202048,30 – 40,0,0,0,0,0,20,20
ITA,202048,40 – 50,0,0,0,0,0,22,22
ITA,202048,5 – 10,0,0,0,0,0,5,5
ITA,202048,50 – 60,0,0,0,0,0,23,23
ITA,202048,60 – 70,0,0,0,0,0,8,8
ITA,202048,70 – 80,0,0,0,0,0,14,14
ITA,202048,>= 80,0,0,0,0,0,17,17
ITA,202049,1 – 5,0,0,0,0,0,4,4
ITA,202049,10 – 20,0,0,0,0,0,2,2
ITA,202049,20 – 30,0,0,0,0,0,3,3
ITA,202049,30 – 40,0,0,0,0,0,12,12
ITA,202049,40 – 50,0,0,0,0,0,6,6
ITA,202049,5 – 10,0,0,0,0,0,3,3
ITA,202049,50 – 60,0,0,0,0,0,15,15
ITA,202049,60 – 70,0,0,0,0,0,12,12
ITA,202049,70 – 80,2,0,0,0,0,6,8
ITA,202049,>= 80,0,0,0,0,0,12,12
ITA,202050,1 – 5,0,0,0,0,0,2,2
ITA,202050,10 – 20,0,0,0,0,0,20,20
ITA,202050,20 – 30,0,0,0,0,0,11,11
ITA,202050,30 – 40,2,0,0,0,0,20,22
ITA,202050,40 – 50,0,0,0,0,0,22,22
ITA,202050,5 – 10,0,0,0,0,0,4,4
ITA,202050,50 – 60,1,0,0,0,0,34,35
ITA,202050,60 – 70,2,0,0,0,0,19,21
ITA,202050,70 – 80,0,0,0,0,0,12,12
ITA,202050,>= 80,0,0,0,0,0,35,35
ITA,202051,1 – 5,1,0,0,0,0,4,5
ITA,202051,10 – 20,3,0,0,0,0,39,42
ITA,202051,20 – 30,5,0,0,0,0,51,56
ITA,202051,30 – 40,2,0,0,0,0,45,47
ITA,202051,40 – 50,2,0,0,0,0,69,71
ITA,202051,5 – 10,0,0,0,0,0,9,9
ITA,202051,50 – 60,2,0,0,0,0,82,84
ITA,202051,60 – 70,5,0,0,0,0,54,59
ITA,202051,70 – 80,0,0,0,0,0,32,32
ITA,202051,< 1,0,0,0,0,0,1,1
ITA,202051,>= 80,0,0,0,0,0,41,41
ITA,202052,1 – 5,0,0,0,0,0,8,8
ITA,202052,10 – 20,3,0,0,0,0,17,20
ITA,202052,20 – 30,21,0,0,0,0,36,57
ITA,202052,30 – 40,12,0,0,0,0,42,54
ITA,202052,40 – 50,5,0,0,0,0,38,43
ITA,202052,5 – 10,1,0,0,0,0,10,11
ITA,202052,50 – 60,0,0,0,0,0,56,56
ITA,202052,60 – 70,2,0,0,0,0,31,33
ITA,202052,70 – 80,0,0,0,0,0,30,30
ITA,202052,>= 80,1,0,0,0,0,55,56
ITA,202053,1 – 5,6,0,0,0,0,4,10
ITA,202053,10 – 20,7,0,0,0,0,14,21
ITA,202053,20 – 30,11,0,0,0,0,29,40
ITA,202053,30 – 40,14,0,0,0,0,23,37
ITA,202053,40 – 50,16,0,0,0,0,30,46
ITA,202053,5 – 10,1,0,0,0,0,6,7
ITA,202053,50 – 60,16,0,0,0,0,29,45
ITA,202053,60 – 70,8,0,0,0,0,29,37
ITA,202053,70 – 80,6,0,0,0,0,26,32
ITA,202053,>= 80,4,0,0,0,0,34,38
ITA,202101,,0,0,0,1,0,1,2
ITA,202101,1 – 5,4,0,0,0,0,9,13
ITA,202101,10 – 20,15,0,0,2,0,17,34
ITA,202101,20 – 30,7,0,0,1,0,32,40
ITA,202101,30 – 40,15,0,0,4,0,36,55
ITA,202101,40 – 50,13,0,1,4,0,36,54
ITA,202101,5 – 10,3,0,0,0,0,7,10
ITA,202101,50 – 60,8,0,1,2,0,59,70
ITA,202101,60 – 70,15,0,0,2,0,31,48
ITA,202101,70 – 80,7,0,1,0,0,28,36
ITA,202101,>= 80,6,0,0,0,0,31,37
ITA,202102,1 – 5,2,0,0,0,0,14,16
ITA,202102,10 – 20,16,0,0,0,0,42,58
ITA,202102,20 – 30,12,0,0,0,0,54,66
ITA,202102,30 – 40,13,0,0,0,0,73,86
ITA,202102,40 – 50,12,0,0,0,0,66,78
ITA,202102,5 – 10,2,0,0,0,0,16,18
ITA,202102,50 – 60,6,0,0,0,0,74,80
ITA,202102,60 – 70,6,0,0,0,0,47,53
ITA,202102,70 – 80,0,0,0,0,0,41,41
ITA,202102,< 1,0,0,0,0,0,2,2
ITA,202102,>= 80,2,0,0,0,0,43,45
ITA,202103,1 – 5,2,0,0,0,0,9,11
ITA,202103,10 – 20,19,0,0,0,0,38,57
ITA,202103,20 – 30,26,0,0,0,0,38,64
ITA,202103,30 – 40,33,0,0,0,0,55,88
ITA,202103,40 – 50,43,0,0,0,0,69,112
ITA,202103,5 – 10,4,0,0,0,0,16,20
ITA,202103,50 – 60,27,0,0,0,0,73,100
ITA,202103,60 – 70,23,0,0,0,0,52,75
ITA,202103,70 – 80,10,0,0,0,0,34,44
ITA,202103,< 1,1,0,0,0,0,0,1
ITA,202103,>= 80,11,0,0,0,0,60,71
ITA,202104,1 – 5,3,0,0,0,0,1,4
ITA,202104,10 – 20,13,0,0,0,0,10,23
ITA,202104,20 – 30,7,0,0,0,0,8,15
ITA,202104,30 – 40,4,0,0,0,0,12,16
ITA,202104,40 – 50,16,2,0,0,0,8,26
ITA,202104,5 – 10,8,0,0,0,0,4,12
ITA,202104,50 – 60,9,0,0,0,0,15,24
ITA,202104,60 – 70,9,1,0,0,0,6,16
ITA,202104,70 – 80,8,0,0,0,0,10,18
ITA,202104,>= 80,5,0,0,0,0,17,22
ITA,202105,1 – 5,14,0,0,0,0,5,19
ITA,202105,10 – 20,60,0,0,0,0,43,103
ITA,202105,20 – 30,46,0,0,0,0,24,70
ITA,202105,30 – 40,59,0,0,0,0,36,95
ITA,202105,40 – 50,83,0,0,1,0,44,128
ITA,202105,5 – 10,24,0,0,0,0,14,38
ITA,202105,50 – 60,88,0,0,0,0,65,153
ITA,202105,60 – 70,43,0,0,0,0,34,77
ITA,202105,70 – 80,40,0,0,0,0,31,71
ITA,202105,< 1,1,0,0,0,0,0,1
ITA,202105,>= 80,30,0,0,0,0,36,66
ITA,202106,1 – 5,15,0,0,0,0,8,23
ITA,202106,10 – 20,60,0,0,0,0,77,137
ITA,202106,20 – 30,57,1,0,0,0,60,118
ITA,202106,30 – 40,57,2,0,0,0,71,130
ITA,202106,40 – 50,59,0,0,0,0,103,162
ITA,202106,5 – 10,19,0,0,0,0,26,45
ITA,202106,50 – 60,69,0,0,0,0,120,189
ITA,202106,60 – 70,42,0,0,0,0,71,113
ITA,202106,70 – 80,28,0,0,0,0,62,90
ITA,202106,>= 80,22,1,0,0,0,67,90
ITA,202107,1 – 5,16,0,0,0,0,15,31
ITA,202107,10 – 20,67,0,0,0,0,82,149
ITA,202107,20 – 30,64,0,0,0,0,88,152
ITA,202107,30 – 40,92,1,0,0,0,97,190
ITA,202107,40 – 50,100,0,0,0,0,152,252
ITA,202107,5 – 10,28,0,0,0,0,33,61
ITA,202107,50 – 60,134,1,0,0,0,153,288
ITA,202107,60 – 70,72,0,0,0,0,99,171
ITA,202107,70 – 80,60,0,0,0,0,85,145
ITA,202107,>= 80,43,1,0,0,0,87,131
ITA,202108,1 – 5,24,0,0,0,0,19,43
ITA,202108,10 – 20,98,0,0,0,0,112,210
ITA,202108,20 – 30,114,1,0,0,0,88,203
ITA,202108,30 – 40,139,1,0,0,0,96,236
ITA,202108,40 – 50,156,2,0,0,0,135,293
ITA,202108,5 – 10,39,0,0,0,0,30,69
ITA,202108,50 – 60,165,1,0,0,0,126,292
ITA,202108,60 – 70,128,1,0,0,0,110,239
ITA,202108,70 – 80,55,1,0,0,0,75,131
ITA,202108,< 1,1,0,0,0,0,1,2
ITA,202108,>= 80,60,0,0,0,0,46,106
ITA,202109,1 – 5,33,0,0,0,0,20,53
ITA,202109,10 – 20,141,0,0,0,0,79,220
ITA,202109,20 – 30,167,1,0,0,0,93,261
ITA,202109,30 – 40,182,1,0,0,0,80,263
ITA,202109,40 – 50,203,0,0,0,0,115,318
ITA,202109,5 – 10,49,0,0,0,0,32,81
ITA,202109,50 – 60,256,0,0,0,0,104,360
ITA,202109,60 – 70,152,0,0,0,0,74,226
ITA,202109,70 – 80,98,0,0,0,0,43,141
ITA,202109,< 1,2,0,0,0,0,0,2
ITA,202109,>= 80,88,0,0,0,0,52,140
ITA,202110,1 – 5,49,0,0,0,0,15,64
ITA,202110,10 – 20,210,1,0,0,0,59,270
ITA,202110,20 – 30,193,1,0,0,0,55,249
ITA,202110,30 – 40,225,0,0,0,0,90,315
ITA,202110,40 – 50,255,0,0,0,0,82,337
ITA,202110,5 – 10,60,0,0,0,0,19,79
ITA,202110,50 – 60,283,2,0,0,0,84,369
ITA,202110,60 – 70,185,1,0,0,0,62,248
ITA,202110,70 – 80,118,3,0,0,0,52,173
ITA,202110,< 1,1,0,0,0,0,0,1
ITA,202110,>= 80,73,2,0,0,0,41,116
ITA,202111,1 – 5,36,0,0,0,0,14,50
ITA,202111,10 – 20,219,1,0,0,0,60,280
ITA,202111,20 – 30,270,1,0,0,0,64,335
ITA,202111,30 – 40,301,5,0,0,0,64,370
ITA,202111,40 – 50,359,1,0,0,0,77,437
ITA,202111,5 – 10,81,0,0,0,0,26,107
ITA,202111,50 – 60,375,3,0,0,0,82,460
ITA,202111,60 – 70,265,0,0,0,0,63,328
ITA,202111,70 – 80,187,0,0,0,0,39,226
ITA,202111,< 1,1,0,0,0,0,0,1
ITA,202111,>= 80,128,1,0,0,0,58,187
ITA,202112,1 – 5,24,1,0,0,0,0,25
ITA,202112,10 – 20,96,0,0,0,0,14,110
ITA,202112,20 – 30,149,2,0,0,0,24,175
ITA,202112,30 – 40,150,5,0,0,0,16,171
ITA,202112,40 – 50,161,0,0,0,0,29,190
ITA,202112,5 – 10,30,0,0,0,0,1,31
ITA,202112,50 – 60,175,1,0,0,0,32,208
ITA,202112,60 – 70,149,1,0,0,0,22,172
ITA,202112,70 – 80,78,0,0,0,0,21,99
ITA,202112,< 1,1,0,0,0,0,1,2
ITA,202112,>= 80,55,0,0,0,0,21,76
ITA,202113,1 – 5,38,0,0,0,0,5,43
ITA,202113,10 – 20,167,1,0,0,0,14,182
ITA,202113,20 – 30,161,3,0,0,0,21,185
ITA,202113,30 – 40,179,1,0,0,0,22,202
ITA,202113,40 – 50,203,2,2,0,0,17,224
ITA,202113,5 – 10,43,0,0,0,0,2,45
ITA,202113,50 – 60,260,3,0,0,0,23,286
ITA,202113,60 – 70,195,1,0,0,0,33,229
ITA,202113,70 – 80,126,0,0,0,0,21,147
