Country,Week,Age_group,Alpha,Beta,Delta,Omicron,Other_variants,Total
IDN,202049,10 – 20,0,0,0,0,2,2
IDN,202049,20 – 30,0,0,0,0,18,18
IDN,202049,30 – 40,0,0,0,0,4,4
IDN,202049,40 – 50,0,0,0,0,4,4
IDN,202049,5 – 10,0,0,0,0,1,1
IDN,202049,50 – 60,0,0,0,0,4,4
IDN,202049,60 – 70,0,0,0,0,9,9
IDN,202049,70 – 80,0,0,0,0,2,2
IDN,202050,1 – 5,0,0,0,0,2,2
IDN,202050,10 – 20,0,0,0,0,5,5
IDN,202050,20 – 30,0,0,0,0,12,12
IDN,202050,30 – 40,0,0,0,0,16,16
IDN,202050,40 – 50,0,0,0,0,7,7
IDN,202050,50 – 60,0,0,0,0,15,15
IDN,202050,60 – 70,0,0,0,0,4,4
IDN,202050,70 – 80,0,0,0,0,3,3
IDN,202050,>= 80,0,0,0,0,1,1
IDN,202051,10 – 20,0,0,0,0,2,2
IDN,202051,20 – 30,0,0,0,0,8,8
IDN,202051,30 – 40,0,0,0,0,16,16
IDN,202051,40 – 50,0,0,0,0,1,1
IDN,202051,50 – 60,0,0,0,0,7,7
IDN,202051,60 – 70,0,0,0,0,1,1
IDN,202051,70 – 80,0,0,0,0,2,2
IDN,202051,>= 80,0,0,0,0,1,1
IDN,202052,1 – 5,0,0,0,0,3,3
IDN,202052,10 – 20,0,0,0,0,5,5
IDN,202052,20 – 30,0,0,0,0,9,9
IDN,202052,30 – 40,0,0,0,0,11,11
IDN,202052,40 – 50,0,0,0,0,8,8
IDN,202052,5 – 10,0,0,0,0,1,1
IDN,202052,50 – 60,0,0,0,0,5,5
IDN,202052,60 – 70,0,0,0,0,4,4
IDN,202052,70 – 80,0,0,0,0,2,2
IDN,202052,>= 80,0,0,0,0,1,1
IDN,202053,1 – 5,0,0,0,0,1,1
IDN,202053,10 – 20,0,0,0,0,9,9
IDN,202053,20 – 30,0,0,0,0,22,22
IDN,202053,30 – 40,0,0,0,0,18,18
IDN,202053,40 – 50,0,0,0,0,20,20
IDN,202053,5 – 10,0,0,0,0,1,1
IDN,202053,50 – 60,0,0,0,0,16,16
IDN,202053,60 – 70,0,0,0,0,10,10
IDN,202053,70 – 80,0,0,0,0,6,6
IDN,202101,1 – 5,0,0,0,0,2,2
IDN,202101,10 – 20,0,0,0,0,20,20
IDN,202101,20 – 30,0,0,4,0,64,68
IDN,202101,30 – 40,0,0,1,0,39,40
IDN,202101,40 – 50,2,0,1,0,49,52
IDN,202101,5 – 10,0,0,0,0,3,3
IDN,202101,50 – 60,0,0,1,0,32,33
IDN,202101,60 – 70,0,0,1,0,25,26
IDN,202101,70 – 80,0,0,0,0,8,8
IDN,202101,>= 80,0,0,0,0,3,3
